Transcript,Taus
ENSGACT00000020857,0.122583129
ENSGACT00000017986,0.113940851
ENSGACT00000000022,0.127501862
ENSGACT00000006567,0.081177626
ENSGACT00000004767,0.089752066
ENSGACT00000014922,-0.113861496
ENSGACT00000013510,-0.093993063
ENSGACT00000027072,-0.144598905
ENSGACT00000013188,-0.129580911
ENSGACT00000003982,0.083711695
ENSGACT00000011746,-0.116437051
ENSGACT00000021219,-0.075795901
ENSGACT00000009151,-0.097683023
ENSGACT00000017210,0.086196355
ENSGACT00000026851,-0.148121899
ENSGACT00000005895,-0.073306904
ENSGACT00000007821,-0.082258281
ENSGACT00000006434,-0.12710897
ENSGACT00000004227,-0.103662597
ENSGACT00000007729,-0.095765017
ENSGACT00000004096,-0.076981138
ENSGACT00000003820,-0.089290524
ENSGACT00000003150,0.109646027
ENSGACT00000018248,-0.074432879
ENSGACT00000005029,0.077218185
ENSGACT00000027117,-0.07638852
ENSGACT00000017035,-0.098717403
ENSGACT00000003319,0.119881157
ENSGACT00000012510,-0.073443129
ENSGACT00000005745,-0.109498987
ENSGACT00000017443,0.081066787
ENSGACT00000024350,-0.084622998
ENSGACT00000010681,-0.110556652
ENSGACT00000011489,-0.15553426
ENSGACT00000015946,-0.080958115
ENSGACT00000003882,-0.132716904
ENSGACT00000006339,-0.116805099
ENSGACT00000025471,0.137260298
ENSGACT00000022197,-0.132557755
ENSGACT00000024523,-0.094285597
ENSGACT00000013134,-0.079499767
ENSGACT00000001342,-0.108755653
ENSGACT00000013520,-0.125306551
ENSGACT00000005521,0.13289469
ENSGACT00000026969,-0.106072827
ENSGACT00000011972,-0.121846733
ENSGACT00000004407,-0.073751367
ENSGACT00000014495,-0.082372542
ENSGACT00000024469,-0.108423754
ENSGACT00000008118,0.211061065
ENSGACT00000020556,0.158605886
ENSGACT00000020761,-0.088655722
ENSGACT00000013692,-0.112547721
ENSGACT00000005342,-0.078670101
ENSGACT00000009105,-0.120816549
ENSGACT00000023321,-0.116291305
ENSGACT00000026694,0.095087542
ENSGACT00000024050,-0.100878235
ENSGACT00000016458,-0.083353461
ENSGACT00000013462,0.096881555
ENSGACT00000007429,0.128450051
ENSGACT00000005286,-0.089022158
ENSGACT00000007800,-0.128018483
ENSGACT00000014165,-0.130148148
ENSGACT00000010090,-0.115279878
ENSGACT00000004831,-0.111818434
ENSGACT00000014008,0.121575677
ENSGACT00000015213,-0.103294976
ENSGACT00000022900,0.072566131
ENSGACT00000012699,-0.08854985
ENSGACT00000006656,-0.087500116
ENSGACT00000024019,0.074260065
ENSGACT00000011676,0.101871113
ENSGACT00000010353,-0.084625916
ENSGACT00000023575,-0.093811416
ENSGACT00000026217,-0.092024758
ENSGACT00000019314,0.135946675
ENSGACT00000017134,0.10550443
ENSGACT00000025791,-0.078725183
ENSGACT00000003779,-0.112923164
ENSGACT00000021397,-0.089796813
ENSGACT00000025563,0.169399987
ENSGACT00000017054,-0.076159813
ENSGACT00000009770,-0.106789847
ENSGACT00000001536,0.13802084
ENSGACT00000023982,0.089586012
ENSGACT00000027040,0.084299976
ENSGACT00000023149,-0.079321981
ENSGACT00000025422,-0.132035393
ENSGACT00000023767,-0.072358786
ENSGACT00000007456,-0.098129307
ENSGACT00000012434,-0.075442234
ENSGACT00000006024,-0.090368712
ENSGACT00000023067,0.124035044
ENSGACT00000023537,0.128118856
ENSGACT00000004458,0.140035742
ENSGACT00000010296,-0.087116535
ENSGACT00000025527,-0.08407549
ENSGACT00000024597,-0.087026021
ENSGACT00000021776,-0.091094352
ENSGACT00000001716,-0.083087967
ENSGACT00000016638,-0.135383687
ENSGACT00000005750,-0.131264989
ENSGACT00000012367,0.095885667
ENSGACT00000001845,-0.129356559
ENSGACT00000025737,-0.11906522
ENSGACT00000010035,0.081324507
ENSGACT00000014084,-0.098077163
ENSGACT00000014377,0.125279543
ENSGACT00000005672,-0.078719704
ENSGACT00000023609,-0.112627139
ENSGACT00000008363,-0.097596659
ENSGACT00000001323,-0.120766058
ENSGACT00000006743,-0.096918953
ENSGACT00000011689,-0.162170042
ENSGACT00000024692,0.120248972
ENSGACT00000003250,-0.084992217
ENSGACT00000021609,-0.122077531
ENSGACT00000027440,-0.112453603
ENSGACT00000027348,-0.139511728
ENSGACT00000015043,0.087047754
ENSGACT00000023062,-0.149378452
ENSGACT00000026512,-0.129405765
ENSGACT00000000775,0.086444727
ENSGACT00000002474,0.115708755
ENSGACT00000020828,0.162311385
ENSGACT00000002177,-0.097989463
ENSGACT00000021620,-0.0908279
ENSGACT00000002570,-0.135265164
ENSGACT00000025966,0.088300151
ENSGACT00000006210,0.149517638
ENSGACT00000012548,-0.09489745
ENSGACT00000020667,-0.104894967
ENSGACT00000005723,-0.127547419
ENSGACT00000019917,0.074489941
ENSGACT00000019471,0.100493948
ENSGACT00000018630,-0.089035824
ENSGACT00000027581,-0.087160437
ENSGACT00000020279,0.134005816
ENSGACT00000006812,-0.071706834
ENSGACT00000003518,0.129566415
ENSGACT00000006515,0.114730934
ENSGACT00000007578,-0.086122854
ENSGACT00000023404,0.102848934
ENSGACT00000008733,-0.15485588
ENSGACT00000014481,-0.149821327
ENSGACT00000024733,-0.101968817
ENSGACT00000020571,0.084477762
ENSGACT00000019632,0.105516906
ENSGACT00000004721,-0.108656595
ENSGACT00000002430,0.118943819
ENSGACT00000001326,0.081815377
ENSGACT00000000515,0.094054991
ENSGACT00000001572,-0.102730872
ENSGACT00000011069,0.160807019
ENSGACT00000018792,0.14092467
ENSGACT00000016682,-0.079173826
ENSGACT00000012819,-0.092033647
ENSGACT00000025797,-0.082673494
ENSGACT00000008013,-0.151464942
ENSGACT00000014860,0.0959175
ENSGACT00000006646,-0.107293572
ENSGACT00000025304,-0.118286645
ENSGACT00000006689,-0.098641343
ENSGACT00000016222,-0.122346051
ENSGACT00000021489,-0.104300849
ENSGACT00000004098,-0.115267103
ENSGACT00000021229,0.077425602
ENSGACT00000014534,-0.089444534
ENSGACT00000015528,-0.110523343
ENSGACT00000027208,-0.132935436
ENSGACT00000002885,-0.118351814
ENSGACT00000011843,-0.099346799
ENSGACT00000002237,-0.129768268
ENSGACT00000022317,-0.105545348
ENSGACT00000009469,-0.103693387
ENSGACT00000008830,-0.113279019
ENSGACT00000014897,-0.123826657
ENSGACT00000026464,-0.111636745
ENSGACT00000007715,-0.102875161
ENSGACT00000013343,0.084329607
ENSGACT00000024109,-0.110933723
ENSGACT00000008326,0.13224281
ENSGACT00000009755,-0.076512165
ENSGACT00000024345,-0.111412271
ENSGACT00000014894,0.116887469
ENSGACT00000012981,-0.138070428
ENSGACT00000011695,-0.098839692
ENSGACT00000017015,-0.115669358
ENSGACT00000010572,0.088151996
ENSGACT00000012628,-0.100256899
ENSGACT00000004963,-0.110970771
ENSGACT00000000294,-0.102318307
ENSGACT00000019805,-0.087144545
ENSGACT00000002812,-0.07609221
ENSGACT00000012362,-0.14482114
ENSGACT00000007482,-0.074314355
ENSGACT00000002064,0.144229483
ENSGACT00000021817,-0.092058919
ENSGACT00000016499,0.074758819
ENSGACT00000027332,0.153488181
ENSGACT00000022763,-0.101004768
ENSGACT00000005101,0.124921701
ENSGACT00000023358,-0.07535578
ENSGACT00000012529,0.09041562
ENSGACT00000025816,-0.135857782
ENSGACT00000003007,-0.10207853
ENSGACT00000024318,0.081040575
ENSGACT00000014971,0.099799934
ENSGACT00000000181,-0.099174699
ENSGACT00000002388,-0.080951682
ENSGACT00000015962,-0.072498584
ENSGACT00000006280,0.178941144
ENSGACT00000003845,0.116116545
ENSGACT00000002914,-0.078562622
ENSGACT00000006781,-0.13089819
ENSGACT00000012432,0.112277799
ENSGACT00000005104,0.101989637
ENSGACT00000014110,-0.134821497
ENSGACT00000022454,-0.101562028
ENSGACT00000026161,-0.101987586
ENSGACT00000021987,-0.111415903
ENSGACT00000017815,0.098888083
ENSGACT00000019673,0.112866453
ENSGACT00000009231,0.074949698
ENSGACT00000005265,0.108123238
ENSGACT00000001907,-0.108217594
ENSGACT00000019368,0.093948615
ENSGACT00000026207,-0.09822651
ENSGACT00000023705,-0.099302336
ENSGACT00000005340,-0.121579144
ENSGACT00000021165,0.093928
ENSGACT00000015276,-0.116204382
ENSGACT00000020419,-0.116528358
ENSGACT00000022580,0.103856385
ENSGACT00000006388,-0.122361716
ENSGACT00000002986,-0.098433453
ENSGACT00000002200,0.076181103
ENSGACT00000017759,-0.082992751
ENSGACT00000014171,0.13053728
ENSGACT00000004061,0.103293398
ENSGACT00000020769,-0.119768191
ENSGACT00000018564,0.103888215
ENSGACT00000013737,-0.094473935
ENSGACT00000005677,-0.075631151
ENSGACT00000001400,0.146969378
ENSGACT00000013223,0.132213179
ENSGACT00000018134,0.08943213
ENSGACT00000014327,0.081559662
ENSGACT00000003953,0.112241937
ENSGACT00000025964,0.187978576
ENSGACT00000013681,-0.118210829
ENSGACT00000007644,0.137931947
ENSGACT00000012802,0.128953777
ENSGACT00000025833,-0.095327494
ENSGACT00000022505,-0.122235741
ENSGACT00000015487,0.089466726
ENSGACT00000007756,-0.128940096
ENSGACT00000016281,-0.095316646
ENSGACT00000003092,-0.091453798
ENSGACT00000004952,-0.091135007
ENSGACT00000007996,-0.118434799
ENSGACT00000017792,0.081766931
ENSGACT00000012410,0.093522943
ENSGACT00000027668,0.072032774
ENSGACT00000018071,-0.104903811
ENSGACT00000026541,-0.071173477
ENSGACT00000009812,0.16211078
ENSGACT00000001945,-0.098545733
ENSGACT00000010443,0.088033472
ENSGACT00000016062,-0.093388106
ENSGACT00000024453,-0.074342637
ENSGACT00000019787,0.095061828
ENSGACT00000017926,0.129569549
ENSGACT00000022151,0.081514669
ENSGACT00000007915,-0.092808077
ENSGACT00000007064,-0.082514737
ENSGACT00000006916,0.071380894
ENSGACT00000002792,-0.118292654
ENSGACT00000023729,-0.134660434
ENSGACT00000002563,0.101388311
ENSGACT00000016440,-0.1073845
ENSGACT00000027381,-0.134909593
ENSGACT00000015538,-0.09212254
ENSGACT00000026653,0.172751034
ENSGACT00000026461,0.088981662
ENSGACT00000011518,-0.079136397
ENSGACT00000007102,-0.12351733
ENSGACT00000020585,0.134134132
ENSGACT00000003006,-0.083025846
ENSGACT00000009213,0.093633717
ENSGACT00000005001,0.103384781
ENSGACT00000001287,-0.122439892
ENSGACT00000003542,0.121651726
ENSGACT00000017362,-0.115315161
ENSGACT00000013318,-0.092438249
ENSGACT00000026496,-0.082522121
ENSGACT00000013917,-0.073224069
ENSGACT00000009874,-0.087354499
ENSGACT00000022208,-0.09400563
ENSGACT00000000166,-0.08957428
ENSGACT00000013458,-0.094907847
ENSGACT00000013320,-0.117101408
ENSGACT00000016067,-0.133042845
ENSGACT00000013844,-0.12391652
ENSGACT00000009596,0.072951333
ENSGACT00000016750,-0.141446052
ENSGACT00000014829,-0.101771668
ENSGACT00000005680,-0.097722784
ENSGACT00000027059,0.145339678
ENSGACT00000024951,-0.092512179
ENSGACT00000012345,0.091747264
ENSGACT00000025429,-0.11396816
ENSGACT00000007503,-0.085235359
ENSGACT00000000465,-0.075410699
ENSGACT00000020687,-0.106110502
ENSGACT00000001804,0.124643312
ENSGACT00000021689,-0.120050333
ENSGACT00000020853,-0.098279352
ENSGACT00000009353,-0.105177429
ENSGACT00000013691,0.080433679
ENSGACT00000004603,-0.082631361
ENSGACT00000022034,-0.144806321
ENSGACT00000007636,-0.132704754
ENSGACT00000026028,-0.08699639
ENSGACT00000022130,-0.089485388
ENSGACT00000025444,-0.108923771
ENSGACT00000011909,-0.120565177
ENSGACT00000008411,0.087144545
ENSGACT00000020245,-0.141961752
ENSGACT00000013319,-0.122843792
ENSGACT00000014584,-0.118013938
ENSGACT00000014200,0.1393246
ENSGACT00000005016,-0.101403413
ENSGACT00000011231,-0.104870857
ENSGACT00000021995,-0.10010759
ENSGACT00000018480,-0.122165748
ENSGACT00000004614,0.105761129
ENSGACT00000016812,0.089159447
ENSGACT00000014131,-0.141902491
ENSGACT00000018968,-0.07772006
ENSGACT00000002016,-0.074324804
ENSGACT00000017416,0.073603213
ENSGACT00000021583,-0.130204667
ENSGACT00000022918,0.118523692
ENSGACT00000023497,0.097041273
ENSGACT00000021811,-0.116010001
ENSGACT00000003121,-0.083169932
ENSGACT00000012338,-0.080877283
ENSGACT00000017209,-0.110884885
ENSGACT00000023836,-0.078325541
ENSGACT00000009445,-0.105384112
ENSGACT00000018496,-0.097383984
ENSGACT00000020530,-0.162525613
ENSGACT00000013925,-0.097355746
ENSGACT00000017439,0.124894341
ENSGACT00000021211,-0.113829477
ENSGACT00000012264,-0.115797647
ENSGACT00000004537,-0.130199247
ENSGACT00000025740,-0.079464554
ENSGACT00000013624,-0.094196704
ENSGACT00000003936,-0.078610839
ENSGACT00000001405,-0.075302058
ENSGACT00000002228,-0.114938351
ENSGACT00000010534,-0.123665485
ENSGACT00000010768,0.16955923
ENSGACT00000000359,-0.085945766
ENSGACT00000018040,-0.119382989
ENSGACT00000019196,0.086231782
ENSGACT00000006199,0.075795901
ENSGACT00000014289,-0.096676857
ENSGACT00000027149,-0.094135744
ENSGACT00000022985,-0.097723438
ENSGACT00000006375,-0.131205727
ENSGACT00000012862,0.078255055
ENSGACT00000000007,0.093165483
ENSGACT00000025736,-0.120947615
ENSGACT00000014433,0.113338281
ENSGACT00000027393,-0.073988415
ENSGACT00000008900,0.086107462
ENSGACT00000000101,0.098700605
ENSGACT00000016338,-0.098566307
ENSGACT00000012573,0.135007523
ENSGACT00000012579,0.113104563
ENSGACT00000009949,-0.119015501
ENSGACT00000010362,0.12424246
ENSGACT00000008970,0.111855684
ENSGACT00000025167,-0.094121044
ENSGACT00000010274,-0.074251246
