Transcript,Taus
ENSGACT00000014255,-0.110895347
ENSGACT00000006388,0.114570357
ENSGACT00000001454,0.126526498
ENSGACT00000015033,0.191666667
ENSGACT00000023086,-0.118076823
ENSGACT00000002986,0.122285709
ENSGACT00000026026,-0.095017748
ENSGACT00000026019,0.446053506
ENSGACT00000017759,0.123521424
ENSGACT00000010282,0.118333237
ENSGACT00000026179,-0.090018964
ENSGACT00000018177,0.087843259
ENSGACT00000023194,0.087824771
ENSGACT00000000474,0.098109683
ENSGACT00000013737,0.128753625
ENSGACT00000012216,0.09887717
ENSGACT00000022680,0.099249853
ENSGACT00000005677,0.089383835
ENSGACT00000001400,-0.096365384
ENSGACT00000013223,-0.084173577
ENSGACT00000007644,-0.109726269
ENSGACT00000012802,-0.085676676
ENSGACT00000022855,0.13361781
ENSGACT00000025833,0.102046683
ENSGACT00000022505,0.096037791
ENSGACT00000015068,0.089534714
ENSGACT00000009843,0.088784567
ENSGACT00000007756,0.087792544
ENSGACT00000016281,0.116693304
ENSGACT00000004848,0.09910056
ENSGACT00000027235,0.310680501
ENSGACT00000006475,0.102214877
ENSGACT00000003092,0.100074429
ENSGACT00000004952,0.10474181
ENSGACT00000007996,0.103713871
ENSGACT00000024564,0.157791646
ENSGACT00000018071,0.116968837
ENSGACT00000026541,0.11139638
ENSGACT00000009812,-0.084173577
ENSGACT00000001945,0.103961776
ENSGACT00000016062,0.09670588
ENSGACT00000014449,0.122813243
ENSGACT00000022151,-0.116239701
ENSGACT00000007915,0.088395021
ENSGACT00000018778,0.298462849
ENSGACT00000006916,-0.094027229
ENSGACT00000003597,-0.115242263
ENSGACT00000017699,0.107054092
ENSGACT00000007949,0.138270241
ENSGACT00000002792,0.104079251
ENSGACT00000023729,0.119749338
ENSGACT00000023416,0.117853033
ENSGACT00000027653,0.114430928
ENSGACT00000027654,0.107151894
ENSGACT00000000827,-0.097033429
ENSGACT00000016440,0.118589671
ENSGACT00000027381,0.113400513
ENSGACT00000002875,0.214150472
ENSGACT00000015538,0.104047893
ENSGACT00000026461,-0.085175643
ENSGACT00000019723,-0.121584055
ENSGACT00000012390,0.126365413
ENSGACT00000007102,0.114737369
ENSGACT00000000407,0.112900235
ENSGACT00000003006,0.105383982
ENSGACT00000023792,0.441407116
ENSGACT00000001287,0.087684331
ENSGACT00000003542,0.115493617
ENSGACT00000017362,0.090034786
ENSGACT00000012898,-0.10104237
ENSGACT00000012905,-0.091355052
ENSGACT00000026496,0.093693207
ENSGACT00000013917,0.134194238
ENSGACT00000009874,0.106091094
ENSGACT00000022208,0.105735646
ENSGACT00000000166,0.084841621
ENSGACT00000013458,0.127930475
ENSGACT00000016067,0.098202506
ENSGACT00000024973,0.106497718
ENSGACT00000013844,0.114736601
ENSGACT00000002845,-0.085363228
ENSGACT00000019364,0.441407116
ENSGACT00000014829,0.098889088
ENSGACT00000005680,0.094528263
ENSGACT00000014081,-0.133608852
ENSGACT00000024951,0.109599619
ENSGACT00000004112,0.101443561
ENSGACT00000026562,0.133834031
ENSGACT00000022542,0.121586497
ENSGACT00000025429,0.095035658
ENSGACT00000017479,-0.085676676
ENSGACT00000007266,0.182399502
ENSGACT00000004052,-0.083911228
ENSGACT00000005670,-0.100169733
ENSGACT00000020687,0.114525735
ENSGACT00000021689,0.094944651
ENSGACT00000026138,0.214150472
ENSGACT00000023178,0.100461315
ENSGACT00000020853,0.102794672
ENSGACT00000009353,0.126872066
ENSGACT00000010900,0.092179348
ENSGACT00000013691,-0.133609746
ENSGACT00000004603,0.115078327
ENSGACT00000022034,0.084507599
ENSGACT00000014606,-0.097223873
ENSGACT00000000343,-0.086678743
ENSGACT00000025444,0.132291362
ENSGACT00000011909,0.110414464
ENSGACT00000018562,-0.108390181
ENSGACT00000020477,-0.100039628
ENSGACT00000020245,0.113901546
ENSGACT00000009402,0.099538594
ENSGACT00000019097,0.101710419
ENSGACT00000007992,-0.09720109
ENSGACT00000014584,0.117096953
ENSGACT00000005016,0.087152416
ENSGACT00000011231,0.115579394
ENSGACT00000021995,0.129616859
ENSGACT00000026880,0.10338677
ENSGACT00000018480,0.117921653
ENSGACT00000017326,-0.09814055
ENSGACT00000014131,0.102878816
ENSGACT00000021370,0.127228528
ENSGACT00000018968,0.101168888
ENSGACT00000002016,0.115587907
ENSGACT00000016811,0.137308752
ENSGACT00000021583,0.122607797
ENSGACT00000025475,0.448376702
ENSGACT00000021344,0.11139638
ENSGACT00000021811,0.10736799
ENSGACT00000013932,0.108327528
ENSGACT00000015412,-0.096113959
ENSGACT00000000392,-0.089852554
ENSGACT00000017209,0.094378943
ENSGACT00000018496,0.08467631
ENSGACT00000023349,0.120109905
ENSGACT00000006684,0.106724357
ENSGACT00000020530,0.100707672
ENSGACT00000019381,-0.111569547
ENSGACT00000008487,0.156322388
ENSGACT00000021211,0.13077229
ENSGACT00000007966,-0.095320409
ENSGACT00000003832,-0.085509665
ENSGACT00000010059,0.107889148
ENSGACT00000004537,0.122210891
ENSGACT00000018328,0.098789519
ENSGACT00000001405,0.108548731
ENSGACT00000010534,0.091522676
ENSGACT00000022784,-0.095029296
ENSGACT00000000359,0.097169361
ENSGACT00000023468,0.095859989
ENSGACT00000018040,0.108557192
ENSGACT00000020400,0.10846847
ENSGACT00000018114,0.125626434
ENSGACT00000022456,0.093093675
ENSGACT00000014289,0.109432546
ENSGACT00000009743,-0.090687008
ENSGACT00000027149,0.107718363
ENSGACT00000025736,0.097744668
ENSGACT00000021498,-0.083004499
ENSGACT00000017094,0.115784496
ENSGACT00000000250,0.096226408
ENSGACT00000016338,0.104897696
ENSGACT00000000805,0.105294969
ENSGACT00000004582,0.103212838
ENSGACT00000012573,-0.109650104
ENSGACT00000013030,-0.093696971
ENSGACT00000012579,0.1875
ENSGACT00000009949,0.094577659
ENSGACT00000025167,0.106902111
ENSGACT00000008894,-0.094361251
ENSGACT00000010274,-0.118713827
