Transcript,Taus
ENSGACT00000024123,0.116658586
ENSGACT00000000554,0.092988423
ENSGACT00000003318,0.114908567
ENSGACT00000010995,0.11809127
ENSGACT00000024650,0.117217101
ENSGACT00000011747,0.102927801
ENSGACT00000010114,0.091813558
ENSGACT00000018228,-0.122808961
ENSGACT00000012987,-0.127733844
ENSGACT00000012975,-0.087779564
ENSGACT00000013058,-0.153449127
ENSGACT00000011105,0.109031489
ENSGACT00000000619,0.099897011
ENSGACT00000012292,-0.127476993
ENSGACT00000010295,0.118636321
ENSGACT00000007147,0.115321895
ENSGACT00000020340,0.094701451
ENSGACT00000023220,-0.093160745
ENSGACT00000015170,0.081885302
ENSGACT00000025498,-0.149873613
ENSGACT00000006952,0.100213702
ENSGACT00000026577,0.126334815
ENSGACT00000023029,0.09931361
ENSGACT00000016104,0.119287029
ENSGACT00000008141,0.133102152
ENSGACT00000013565,0.082540504
ENSGACT00000022730,0.132934375
ENSGACT00000004692,0.139513922
ENSGACT00000013731,0.105427283
ENSGACT00000003787,-0.151693345
ENSGACT00000023873,0.113423238
ENSGACT00000020406,0.096737508
ENSGACT00000014705,0.088698327
ENSGACT00000006793,0.097319605
ENSGACT00000021126,0.103234379
ENSGACT00000016838,0.122269938
ENSGACT00000010141,0.151369491
ENSGACT00000022762,0.170755596
ENSGACT00000012243,0.1142541
ENSGACT00000023399,-0.153300147
ENSGACT00000023738,0.105299936
ENSGACT00000025379,0.098427692
ENSGACT00000023341,-0.106272211
ENSGACT00000023097,0.153942037
ENSGACT00000021905,0.085793317
ENSGACT00000026332,0.129368715
ENSGACT00000011759,0.222917857
ENSGACT00000023924,0.087018847
ENSGACT00000011791,0.123690431
ENSGACT00000023712,0.120821699
ENSGACT00000023721,0.079506051
ENSGACT00000021284,0.100025106
ENSGACT00000023365,0.097869509
ENSGACT00000007252,0.107066769
ENSGACT00000016518,0.136995055
ENSGACT00000008355,0.093509614
ENSGACT00000017039,0.121052589
ENSGACT00000010826,-0.103441596
ENSGACT00000023286,0.09437721
ENSGACT00000002779,0.078911184
ENSGACT00000006876,0.102075721
ENSGACT00000007184,-0.07851232
ENSGACT00000020857,-0.093509614
ENSGACT00000008632,-0.10241141
ENSGACT00000017986,0.091119552
ENSGACT00000008188,-0.120383951
ENSGACT00000001640,0.123968582
ENSGACT00000014922,0.114028682
ENSGACT00000013510,0.127879409
ENSGACT00000012578,-0.104186495
ENSGACT00000002645,0.145567819
ENSGACT00000015702,0.088047023
ENSGACT00000005204,0.106940173
ENSGACT00000011746,0.094753014
ENSGACT00000021219,0.124646378
ENSGACT00000013517,-0.120226646
ENSGACT00000017210,-0.136962036
ENSGACT00000017477,-0.148632115
ENSGACT00000026851,0.10703993
ENSGACT00000027571,0.111370045
ENSGACT00000007821,0.129991457
ENSGACT00000006434,0.117705807
ENSGACT00000010011,-0.122163383
ENSGACT00000011756,0.113591135
ENSGACT00000004227,0.105676107
ENSGACT00000007729,0.103661215
ENSGACT00000004096,0.12931441
ENSGACT00000003820,0.099433122
ENSGACT00000003150,-0.101181627
ENSGACT00000023730,0.145854399
ENSGACT00000005029,-0.107265409
ENSGACT00000027117,0.107811668
ENSGACT00000013782,-0.122014403
ENSGACT00000020148,0.118159452
ENSGACT00000012510,0.100287533
ENSGACT00000005745,0.089078487
ENSGACT00000020884,-0.093497928
ENSGACT00000024350,0.143437991
ENSGACT00000010681,0.103398259
ENSGACT00000011489,0.117532987
ENSGACT00000003882,0.10100826
ENSGACT00000022197,0.112892851
ENSGACT00000025043,0.123827956
ENSGACT00000027543,0.143517145
ENSGACT00000024523,0.101455199
ENSGACT00000011742,0.135010366
ENSGACT00000001342,0.098639939
ENSGACT00000019610,0.080833768
ENSGACT00000013520,0.079980258
ENSGACT00000005521,-0.091672197
ENSGACT00000027086,-0.092317776
ENSGACT00000004728,0.093721878
ENSGACT00000022724,-0.107811668
ENSGACT00000026969,0.113116697
ENSGACT00000007062,0.083875591
ENSGACT00000011972,0.086652143
ENSGACT00000009693,0.078614798
ENSGACT00000010073,0.090037846
ENSGACT00000014495,0.103893137
ENSGACT00000019143,0.099852101
ENSGACT00000024469,0.080671438
ENSGACT00000008118,-0.12340488
ENSGACT00000020556,-0.098504391
ENSGACT00000020761,0.101802819
ENSGACT00000024490,0.125887876
ENSGACT00000013692,0.099654328
ENSGACT00000016213,-0.128321212
ENSGACT00000005342,0.099419143
ENSGACT00000009105,0.085676141
ENSGACT00000023321,0.123030031
ENSGACT00000026694,-0.113723481
ENSGACT00000016034,0.128791798
ENSGACT00000007800,0.099062433
ENSGACT00000006141,0.100019079
ENSGACT00000021520,-0.103349195
ENSGACT00000004831,-0.079967448
ENSGACT00000014008,-0.108357927
ENSGACT00000020368,0.13358865
ENSGACT00000010289,0.08598681
ENSGACT00000011206,-0.094751111
ENSGACT00000022900,-0.135819858
ENSGACT00000015602,0.132840264
ENSGACT00000000213,0.121931434
ENSGACT00000005132,-0.097581726
ENSGACT00000016428,0.106392579
ENSGACT00000006656,0.087749064
ENSGACT00000017453,0.098215607
ENSGACT00000022386,-0.132095365
ENSGACT00000015609,0.105598808
ENSGACT00000022608,0.130317535
ENSGACT00000024996,0.205463398
ENSGACT00000010353,0.11262868
ENSGACT00000010328,-0.126533455
ENSGACT00000012519,0.132529721
ENSGACT00000023575,0.085486246
ENSGACT00000017229,0.103992032
ENSGACT00000008634,-0.08422321
ENSGACT00000012287,-0.079306879
ENSGACT00000013612,0.102998792
ENSGACT00000012150,-0.118618242
ENSGACT00000026217,0.111461575
ENSGACT00000019314,-0.087451104
ENSGACT00000011752,-0.084819129
ENSGACT00000021876,0.140788677
ENSGACT00000018254,-0.142176327
ENSGACT00000017134,-0.100000945
ENSGACT00000023732,0.118015105
ENSGACT00000008942,-0.09203209
ENSGACT00000025791,0.10159792
ENSGACT00000003779,0.106725231
ENSGACT00000021397,0.097770389
ENSGACT00000022133,-0.082139143
ENSGACT00000018243,-0.094800771
ENSGACT00000017054,0.125319226
ENSGACT00000007476,0.123154837
ENSGACT00000009770,0.105825272
ENSGACT00000001664,0.101510285
ENSGACT00000018381,-0.107716675
ENSGACT00000020920,0.136533276
ENSGACT00000023982,-0.096457014
ENSGACT00000027030,0.090704186
ENSGACT00000023149,0.081442255
ENSGACT00000025422,0.115210995
ENSGACT00000023767,0.102379501
ENSGACT00000007438,0.12876047
ENSGACT00000007456,0.091258864
ENSGACT00000012434,0.087382528
ENSGACT00000018130,0.128221892
ENSGACT00000010179,-0.083652681
ENSGACT00000023067,-0.119134128
ENSGACT00000007672,0.111596499
ENSGACT00000000722,0.101433825
ENSGACT00000013881,0.104832324
ENSGACT00000016927,0.09549601
ENSGACT00000016947,0.122554564
ENSGACT00000009166,0.103351367
ENSGACT00000024597,0.14585116
ENSGACT00000018672,-0.107228807
ENSGACT00000021776,0.103610457
ENSGACT00000001716,0.093605666
ENSGACT00000016638,0.104037515
ENSGACT00000005750,0.095148391
ENSGACT00000001845,0.134143451
ENSGACT00000027432,0.092418952
ENSGACT00000025737,0.116479137
ENSGACT00000014084,0.118357046
ENSGACT00000014377,-0.119233448
ENSGACT00000005672,0.117969593
ENSGACT00000023609,0.088841582
ENSGACT00000008363,0.083168819
ENSGACT00000001323,0.111923985
ENSGACT00000006743,0.096797081
ENSGACT00000015271,0.107960153
ENSGACT00000009972,-0.081294908
ENSGACT00000003250,0.126424966
ENSGACT00000021609,0.138095597
ENSGACT00000027440,0.092171736
ENSGACT00000016733,0.1118459
ENSGACT00000000877,-0.099915742
ENSGACT00000015043,0.137674874
ENSGACT00000004672,0.122759301
ENSGACT00000012027,0.130418595
ENSGACT00000009084,0.113980451
ENSGACT00000020828,-0.09307576
ENSGACT00000004838,-0.109196105
ENSGACT00000015164,-0.108790961
ENSGACT00000018685,-0.125932792
ENSGACT00000002177,0.090877638
ENSGACT00000021620,0.119915898
ENSGACT00000021686,0.117604174
ENSGACT00000002570,0.08998376
ENSGACT00000021845,-0.149674974
ENSGACT00000021855,0.102927801
ENSGACT00000012548,0.103088795
ENSGACT00000010279,0.09679163
ENSGACT00000020667,0.124936382
ENSGACT00000005723,-0.094699446
ENSGACT00000011717,0.103878318
ENSGACT00000025886,0.107330371
ENSGACT00000011657,0.10807921
ENSGACT00000019471,-0.101555199
ENSGACT00000012107,0.106471683
ENSGACT00000018630,0.111163177
ENSGACT00000027581,0.127667822
ENSGACT00000015908,0.212666656
ENSGACT00000017111,-0.080891678
ENSGACT00000009771,0.105027937
ENSGACT00000003518,-0.125172835
ENSGACT00000006515,-0.108904186
ENSGACT00000007578,0.115460067
ENSGACT00000003644,0.155099477
ENSGACT00000022337,0.105281127
ENSGACT00000014481,0.099271616
ENSGACT00000024733,0.087571332
ENSGACT00000019519,0.112535609
ENSGACT00000018095,0.128768151
ENSGACT00000025562,-0.099617783
ENSGACT00000010830,0.130514264
ENSGACT00000016445,0.119779707
ENSGACT00000003421,-0.143468445
ENSGACT00000004721,0.080399397
ENSGACT00000013442,0.091473557
ENSGACT00000001572,0.124735936
ENSGACT00000011069,-0.090629339
ENSGACT00000002192,0.089707851
ENSGACT00000024116,-0.087898044
ENSGACT00000018792,-0.093261314
ENSGACT00000007751,-0.111572195
ENSGACT00000009739,0.13459108
ENSGACT00000011451,-0.134131421
ENSGACT00000016682,0.149029395
ENSGACT00000008414,0.10160201
ENSGACT00000027441,0.086054676
ENSGACT00000023855,0.124442491
ENSGACT00000014482,-0.12306153
ENSGACT00000014860,0.119514571
ENSGACT00000006646,0.12370284
ENSGACT00000025304,0.116353173
ENSGACT00000006689,0.129562709
ENSGACT00000023095,-0.107712348
ENSGACT00000010077,-0.119581067
ENSGACT00000000919,0.118326622
ENSGACT00000016222,0.110407323
ENSGACT00000021489,0.11257902
ENSGACT00000009019,-0.091809254
ENSGACT00000021229,-0.102845677
ENSGACT00000021224,0.111387182
ENSGACT00000014534,0.12296288
ENSGACT00000015528,0.126136175
ENSGACT00000002884,0.103748255
ENSGACT00000027208,0.094620532
ENSGACT00000002885,0.095629802
ENSGACT00000011843,0.107142253
ENSGACT00000022803,0.214249005
ENSGACT00000001619,0.12168431
ENSGACT00000002237,0.132901964
ENSGACT00000023346,0.090519892
ENSGACT00000021299,-0.111087025
ENSGACT00000004615,0.127791075
ENSGACT00000016317,-0.111784461
ENSGACT00000014897,0.116906543
ENSGACT00000013029,-0.145404221
ENSGACT00000013101,0.11645717
ENSGACT00000016522,-0.129787048
ENSGACT00000026464,0.082884057
ENSGACT00000007715,0.101726955
ENSGACT00000013343,-0.08978512
ENSGACT00000024109,0.098023311
ENSGACT00000008326,-0.094055873
ENSGACT00000014894,-0.111600055
ENSGACT00000007510,0.109416273
ENSGACT00000019309,0.145120203
ENSGACT00000017015,0.116916321
ENSGACT00000018404,-0.105860732
ENSGACT00000010572,-0.116899432
ENSGACT00000012628,0.125094155
ENSGACT00000027386,0.088245663
ENSGACT00000004963,0.101337428
ENSGACT00000021956,-0.126583115
ENSGACT00000000294,0.097210627
ENSGACT00000026301,-0.122113723
ENSGACT00000002812,0.087699404
ENSGACT00000027578,0.141185373
ENSGACT00000012362,0.119423745
ENSGACT00000007482,0.115558614
ENSGACT00000024867,0.110294664
ENSGACT00000002064,-0.079232919
ENSGACT00000016499,-0.097979006
ENSGACT00000027332,-0.14600014
ENSGACT00000022763,0.12785677
ENSGACT00000023358,0.121351532
ENSGACT00000008119,-0.082435453
ENSGACT00000026342,0.097113562
ENSGACT00000008042,-0.158365458
ENSGACT00000025816,0.11208242
ENSGACT00000013898,-0.08419383
ENSGACT00000024318,-0.126285155
ENSGACT00000021710,-0.113455663
ENSGACT00000021468,-0.137111016
ENSGACT00000014971,0.119999765
ENSGACT00000015962,0.102669569
ENSGACT00000006280,-0.128420531
ENSGACT00000003845,-0.08854955
ENSGACT00000002914,0.142692987
ENSGACT00000015969,-0.086706206
ENSGACT00000000058,0.086706206
ENSGACT00000006781,0.124663905
ENSGACT00000010124,0.136583959
ENSGACT00000027222,0.1136012
ENSGACT00000005104,-0.080250417
ENSGACT00000014110,0.097561843
ENSGACT00000001008,-0.114168137
ENSGACT00000011285,0.122269938
ENSGACT00000022454,0.11854059
ENSGACT00000025535,0.108473687
ENSGACT00000026161,0.11429237
ENSGACT00000021987,0.097913962
ENSGACT00000017815,0.139847344
ENSGACT00000017933,0.090471585
ENSGACT00000019673,-0.090904294
ENSGACT00000009231,0.080700358
ENSGACT00000017500,0.13891478
ENSGACT00000001907,0.15985425
ENSGACT00000004313,0.151396551
ENSGACT00000026207,0.114267457
ENSGACT00000024481,0.11421289
ENSGACT00000005395,0.110599232
ENSGACT00000008598,0.095624205
ENSGACT00000000869,-0.09091525
ENSGACT00000019634,-0.101554519
ENSGACT00000027115,-0.123007601
ENSGACT00000023705,0.136055806
ENSGACT00000020839,0.081074832
ENSGACT00000016681,0.122936985
ENSGACT00000021165,-0.102063652
ENSGACT00000015276,0.119282544
ENSGACT00000020419,0.098828156
ENSGACT00000022580,-0.121815763
ENSGACT00000014057,0.102825973
ENSGACT00000014255,-0.116899432
ENSGACT00000006388,0.103591269
ENSGACT00000001454,0.12935382
ENSGACT00000023086,-0.113522558
ENSGACT00000002986,0.105936518
ENSGACT00000002200,-0.102498058
ENSGACT00000026026,-0.149086459
ENSGACT00000026019,0.113980451
ENSGACT00000010282,0.086140053
ENSGACT00000002549,0.119169405
ENSGACT00000026179,-0.126533455
ENSGACT00000018177,0.083757356
ENSGACT00000023194,0.10692394
ENSGACT00000000474,0.109872785
ENSGACT00000004061,0.083776271
ENSGACT00000012216,0.134984676
ENSGACT00000022680,0.141115672
ENSGACT00000005677,0.130802716
ENSGACT00000001400,-0.1009586
ENSGACT00000022368,0.11117123
ENSGACT00000016166,-0.139792651
ENSGACT00000014327,-0.113721959
ENSGACT00000003953,-0.109202146
ENSGACT00000025964,-0.15146273
ENSGACT00000007644,-0.112678339
ENSGACT00000012802,-0.108109628
ENSGACT00000025833,0.08789206
ENSGACT00000022505,0.09038709
ENSGACT00000015068,0.112351781
ENSGACT00000009843,0.108283312
ENSGACT00000015487,0.142036236
ENSGACT00000009161,0.082137494
ENSGACT00000007756,0.097954694
ENSGACT00000020255,-0.103342276
ENSGACT00000016281,0.106008393
ENSGACT00000017116,-0.080449057
ENSGACT00000004848,0.108295608
ENSGACT00000027235,0.15372112
ENSGACT00000003092,0.103164741
ENSGACT00000004952,0.126628174
ENSGACT00000007996,0.109400785
ENSGACT00000017792,-0.078782718
ENSGACT00000018071,0.118202665
ENSGACT00000009812,-0.10105792
ENSGACT00000001945,0.085532944
ENSGACT00000016062,0.115417361
ENSGACT00000014449,0.113011484
ENSGACT00000019787,-0.097727774
ENSGACT00000022151,-0.084620489
ENSGACT00000020606,0.122199805
ENSGACT00000000913,0.112083171
ENSGACT00000003533,-0.120127326
ENSGACT00000007915,0.123320309
ENSGACT00000027225,-0.110012386
ENSGACT00000007242,0.110021086
ENSGACT00000005002,0.162637384
ENSGACT00000000937,0.104607807
ENSGACT00000002266,0.172916535
ENSGACT00000007949,0.09620005
ENSGACT00000002792,0.110104367
ENSGACT00000023729,0.105330788
ENSGACT00000023416,0.125512729
ENSGACT00000011146,0.097440368
ENSGACT00000027653,0.125888943
ENSGACT00000027367,0.111144569
ENSGACT00000018058,0.089239224
ENSGACT00000027023,0.141325617
ENSGACT00000000827,-0.119630727
ENSGACT00000016440,0.080136496
ENSGACT00000015538,0.083180352
ENSGACT00000020931,-0.13555386
ENSGACT00000026653,-0.122831987
ENSGACT00000026461,-0.111238202
ENSGACT00000010802,0.07856198
ENSGACT00000011518,0.140507725
ENSGACT00000012390,0.104152848
ENSGACT00000007102,0.108060691
ENSGACT00000020585,0.156175439
ENSGACT00000016723,0.136699443
ENSGACT00000002426,-0.117321916
ENSGACT00000003006,0.089189201
ENSGACT00000009213,-0.093658593
ENSGACT00000024232,-0.097383087
ENSGACT00000003542,0.111203479
ENSGACT00000017362,0.123591261
ENSGACT00000008020,0.090430699
ENSGACT00000012898,-0.117520968
ENSGACT00000012905,-0.130655227
ENSGACT00000026496,0.093261314
ENSGACT00000013917,0.103017874
ENSGACT00000009874,0.104473267
ENSGACT00000022208,0.126532176
ENSGACT00000013458,0.12360352
ENSGACT00000008651,0.112026151
ENSGACT00000026914,0.112480453
ENSGACT00000017710,0.16110207
ENSGACT00000016067,0.108059968
ENSGACT00000024973,0.097917574
ENSGACT00000017454,0.084891504
ENSGACT00000013844,0.091125938
ENSGACT00000005887,0.113577356
ENSGACT00000002845,-0.127383546
ENSGACT00000000362,0.111527011
ENSGACT00000027133,0.189451015
ENSGACT00000014829,0.10889977
ENSGACT00000005680,0.084620489
ENSGACT00000014081,-0.12896679
ENSGACT00000024951,0.107478798
ENSGACT00000012345,0.084703261
ENSGACT00000004112,0.11283473
ENSGACT00000022542,0.082536431
ENSGACT00000017479,-0.093310974
ENSGACT00000000465,0.089586481
ENSGACT00000007266,0.101408892
ENSGACT00000004052,-0.105673076
ENSGACT00000005670,-0.092181029
ENSGACT00000020687,0.106517257
ENSGACT00000001804,-0.155833846
ENSGACT00000017798,0.099491714
ENSGACT00000024655,0.144496617
ENSGACT00000021689,0.080514326
ENSGACT00000026138,0.103647478
ENSGACT00000006774,0.101428236
ENSGACT00000023178,0.106735351
ENSGACT00000020853,0.081473887
ENSGACT00000025533,0.121578404
ENSGACT00000009353,0.146395819
ENSGACT00000010900,0.114237629
ENSGACT00000013691,-0.101356558
ENSGACT00000004603,0.103994817
ENSGACT00000004925,-0.088992544
ENSGACT00000014606,-0.100386877
ENSGACT00000000343,-0.15190967
ENSGACT00000011909,0.120132321
ENSGACT00000018562,-0.105179693
ENSGACT00000026500,0.119183788
ENSGACT00000020245,0.102696697
ENSGACT00000026355,0.105427992
ENSGACT00000013319,0.114645546
ENSGACT00000019097,0.109053896
ENSGACT00000021141,-0.12340488
ENSGACT00000007992,-0.079530881
ENSGACT00000014584,0.102509165
ENSGACT00000011231,0.096346678
ENSGACT00000021995,0.118589395
ENSGACT00000026880,0.121625266
ENSGACT00000018480,0.098559992
ENSGACT00000009033,-0.109748405
ENSGACT00000021370,0.151012149
ENSGACT00000006383,-0.081988514
ENSGACT00000020843,0.101209407
ENSGACT00000018968,0.094730797
ENSGACT00000002016,0.140656644
ENSGACT00000017416,-0.118836168
ENSGACT00000020115,-0.080778986
ENSGACT00000021821,0.102927801
ENSGACT00000021344,0.096290569
ENSGACT00000018566,0.103841573
ENSGACT00000021811,0.083091621
ENSGACT00000016205,0.092251991
ENSGACT00000003121,-0.131060148
ENSGACT00000015412,-0.127705314
ENSGACT00000000392,-0.119134925
ENSGACT00000017209,0.105149744
ENSGACT00000017201,0.126592609
ENSGACT00000018496,0.110396201
ENSGACT00000023349,0.103764565
ENSGACT00000006684,0.106971746
ENSGACT00000020530,0.084918449
ENSGACT00000013925,0.087602088
ENSGACT00000017439,-0.113522558
ENSGACT00000008018,0.100209673
ENSGACT00000020897,0.120070389
ENSGACT00000021211,0.098527243
ENSGACT00000003832,-0.083279672
ENSGACT00000026243,-0.135223939
ENSGACT00000018956,0.093624562
ENSGACT00000004537,0.130201579
ENSGACT00000013624,0.115558614
ENSGACT00000018328,0.103196837
ENSGACT00000017486,0.137855915
ENSGACT00000002228,0.12345454
ENSGACT00000010534,0.110345062
ENSGACT00000000359,0.12286924
ENSGACT00000017327,0.081218425
ENSGACT00000023468,0.104158427
ENSGACT00000018040,0.109450445
ENSGACT00000019196,0.101200162
ENSGACT00000014289,0.103603898
ENSGACT00000009743,-0.165566145
ENSGACT00000008366,0.080846336
ENSGACT00000027149,0.109446727
ENSGACT00000006375,0.093509614
ENSGACT00000000007,0.112484456
ENSGACT00000002976,0.133187883
ENSGACT00000025736,0.113845998
ENSGACT00000014433,-0.114416436
ENSGACT00000012572,-0.118885828
ENSGACT00000021498,-0.101554519
ENSGACT00000024431,-0.124944338
ENSGACT00000026344,0.094214313
ENSGACT00000000250,0.111982331
ENSGACT00000003017,-0.123050398
ENSGACT00000016338,0.104648146
ENSGACT00000004582,0.099419143
ENSGACT00000010182,-0.124398079
ENSGACT00000012573,-0.111071828
ENSGACT00000009949,0.10518497
ENSGACT00000026589,-0.085564028
ENSGACT00000025167,0.106138153
