Transcript,Taus
ENSGACT00000007064,0.152225641
ENSGACT00000007242,0.121525588
ENSGACT00000023729,0.099111626
ENSGACT00000018058,0.135994603
ENSGACT00000026653,-0.110150047
ENSGACT00000026461,-0.119682135
ENSGACT00000011518,0.080888801
ENSGACT00000007102,0.10828781
ENSGACT00000009213,-0.107058876
ENSGACT00000005001,-0.091384553
ENSGACT00000003542,-0.125519027
ENSGACT00000012029,-0.101098569
ENSGACT00000009874,0.083804944
ENSGACT00000019475,-0.099408802
ENSGACT00000013458,0.081300606
ENSGACT00000008651,0.104312646
ENSGACT00000013320,0.095970879
ENSGACT00000021323,0.111442359
ENSGACT00000017454,0.090550308
ENSGACT00000005887,0.078354485
ENSGACT00000020997,-0.177645056
ENSGACT00000025429,0.076085812
ENSGACT00000013864,-0.122189139
ENSGACT00000000465,0.125993764
ENSGACT00000020687,0.075641203
ENSGACT00000001804,-0.075006538
ENSGACT00000021689,0.092041385
ENSGACT00000010900,0.076021939
ENSGACT00000022034,0.131930107
ENSGACT00000004925,-0.104343902
ENSGACT00000007636,0.091963989
ENSGACT00000000343,-0.091842733
ENSGACT00000013154,-0.082684002
ENSGACT00000026500,0.126778453
ENSGACT00000008411,-0.100644897
ENSGACT00000020477,0.115656339
ENSGACT00000020245,0.07451134
ENSGACT00000013319,0.124917649
ENSGACT00000021141,-0.09375328
ENSGACT00000014200,-0.117873938
ENSGACT00000005016,0.075432177
ENSGACT00000011231,0.087362207
ENSGACT00000009033,-0.077684213
ENSGACT00000001285,-0.103659467
ENSGACT00000016812,-0.095766178
ENSGACT00000014131,0.074374873
ENSGACT00000017416,-0.122889125
ENSGACT00000022918,-0.107741215
ENSGACT00000021811,0.087559012
ENSGACT00000000392,-0.143240823
ENSGACT00000009445,0.087452471
ENSGACT00000018496,0.139302158
ENSGACT00000020530,0.088703977
ENSGACT00000013925,0.137220009
ENSGACT00000007966,0.096077786
ENSGACT00000012264,0.138241736
ENSGACT00000003310,0.095890713
ENSGACT00000020523,-0.076133423
ENSGACT00000010534,0.138310896
ENSGACT00000000359,0.093926705
ENSGACT00000023468,0.095897594
ENSGACT00000018040,0.100644897
ENSGACT00000023312,0.074920743
ENSGACT00000009743,-0.137388813
ENSGACT00000022985,0.134762713
ENSGACT00000006375,0.136433539
ENSGACT00000012862,-0.152350312
ENSGACT00000026408,0.113199921
ENSGACT00000014433,-0.093787397
ENSGACT00000012572,-0.112039946
ENSGACT00000001146,-0.092292338
ENSGACT00000027393,0.074272522
ENSGACT00000000101,-0.132032458
ENSGACT00000003017,-0.116413874
ENSGACT00000012573,-0.088999929
ENSGACT00000010362,-0.101702521
ENSGACT00000025167,0.08354701
