Transcript,Taus
ENSGACT00000002645,0.111760617
ENSGACT00000015702,0.103053537
ENSGACT00000011746,0.087494286
ENSGACT00000017210,-0.097713976
ENSGACT00000017477,-0.088407883
ENSGACT00000007821,0.098152772
ENSGACT00000006434,0.110128765
ENSGACT00000026588,0.082152968
ENSGACT00000011756,0.12195261
ENSGACT00000007729,0.109814658
ENSGACT00000004096,0.090543707
ENSGACT00000003820,0.106424795
ENSGACT00000023730,0.104425982
ENSGACT00000003319,-0.110509703
ENSGACT00000012510,0.084003921
ENSGACT00000010681,0.107204927
ENSGACT00000003882,0.082000409
ENSGACT00000006339,0.096798622
ENSGACT00000022197,0.106119634
ENSGACT00000027543,0.089628354
ENSGACT00000024523,0.101070271
ENSGACT00000013520,0.087976103
ENSGACT00000021963,0.103046403
ENSGACT00000004728,0.139965622
ENSGACT00000022724,-0.10549448
ENSGACT00000026969,0.089003036
ENSGACT00000007062,0.093900003
ENSGACT00000011972,0.095017542
ENSGACT00000009693,0.110991058
ENSGACT00000024469,0.090493105
ENSGACT00000020556,-0.082385115
ENSGACT00000020761,0.100307477
ENSGACT00000024490,0.104579126
ENSGACT00000013692,0.095998679
ENSGACT00000016213,-0.124716901
ENSGACT00000009105,0.098233045
ENSGACT00000026694,-0.121210481
ENSGACT00000007429,-0.09847677
ENSGACT00000005286,0.116843
ENSGACT00000007800,0.107117635
ENSGACT00000014008,-0.104884244
ENSGACT00000022900,-0.114648014
ENSGACT00000005132,-0.087187411
ENSGACT00000022386,-0.082610644
ENSGACT00000015609,0.100657077
ENSGACT00000010353,0.085204146
ENSGACT00000026217,0.082975312
ENSGACT00000019314,-0.119987575
ENSGACT00000011752,-0.094815356
ENSGACT00000021876,0.105496598
ENSGACT00000018254,-0.111749394
ENSGACT00000025280,-0.108545658
ENSGACT00000025791,0.101292639
ENSGACT00000003779,0.100970448
ENSGACT00000021397,0.110722852
ENSGACT00000009770,0.116631279
ENSGACT00000001664,0.092254756
ENSGACT00000020319,0.107116999
ENSGACT00000025422,0.100765154
ENSGACT00000007456,0.105380727
ENSGACT00000018130,0.107782863
ENSGACT00000010179,-0.087645675
ENSGACT00000013881,0.100211144
ENSGACT00000024597,0.113885219
ENSGACT00000002537,0.096217376
ENSGACT00000025737,0.085699695
ENSGACT00000010035,-0.084802118
ENSGACT00000005672,0.118056481
ENSGACT00000023609,0.096340945
ENSGACT00000001969,0.096288663
ENSGACT00000008363,0.084579023
ENSGACT00000001323,0.115681911
ENSGACT00000006743,0.085416617
ENSGACT00000015271,0.10408811
ENSGACT00000003973,-0.092374414
ENSGACT00000003250,0.100783431
ENSGACT00000012027,0.097386337
ENSGACT00000002474,-0.107477745
ENSGACT00000004838,-0.098705015
ENSGACT00000002177,0.109461011
ENSGACT00000021620,0.106267945
ENSGACT00000021686,0.087657683
ENSGACT00000021845,-0.090238589
ENSGACT00000011717,0.105622564
ENSGACT00000025886,0.126564179
ENSGACT00000019917,-0.088974604
ENSGACT00000018630,0.084020805
ENSGACT00000027581,0.111655152
ENSGACT00000003518,-0.087038349
ENSGACT00000023404,-0.090543707
ENSGACT00000024733,0.086775056
ENSGACT00000013442,0.122581076
ENSGACT00000011069,-0.094662798
ENSGACT00000007751,-0.098944383
ENSGACT00000011451,-0.085509264
ENSGACT00000008414,0.160306337
ENSGACT00000023751,0.151673186
ENSGACT00000023855,0.099895503
ENSGACT00000020739,0.111042778
ENSGACT00000006646,0.100307477
ENSGACT00000002642,0.134726459
ENSGACT00000025304,0.123954106
ENSGACT00000006689,0.106257274
ENSGACT00000023095,-0.096646063
ENSGACT00000000919,0.089942504
ENSGACT00000016222,0.103686972
ENSGACT00000021489,0.104274008
ENSGACT00000021229,-0.097866535
ENSGACT00000021224,0.098629329
ENSGACT00000014534,0.09405634
ENSGACT00000015528,0.103816332
ENSGACT00000027208,0.085240307
ENSGACT00000002885,0.095786775
ENSGACT00000001619,0.106551218
ENSGACT00000013948,0.09847677
ENSGACT00000021299,-0.083087878
ENSGACT00000022317,0.084288792
ENSGACT00000004615,0.110151696
ENSGACT00000014897,0.096031885
ENSGACT00000013029,-0.104121449
ENSGACT00000013101,0.110380798
ENSGACT00000026464,0.084748171
ENSGACT00000007715,0.081834006
ENSGACT00000013343,-0.085356705
ENSGACT00000024109,0.138229877
ENSGACT00000009755,0.097720517
ENSGACT00000014894,-0.10069692
ENSGACT00000009368,-0.104731685
ENSGACT00000011695,0.090443242
ENSGACT00000014235,0.107643885
ENSGACT00000017015,0.104294046
ENSGACT00000018404,-0.083381812
ENSGACT00000010572,-0.115258249
ENSGACT00000004963,0.107257561
ENSGACT00000021956,-0.088865559
ENSGACT00000027578,-0.086456571
ENSGACT00000015996,0.115839924
ENSGACT00000012362,0.085204029
ENSGACT00000016499,-0.090391148
ENSGACT00000022763,0.098236316
ENSGACT00000023358,0.095749175
ENSGACT00000008042,-0.082305527
ENSGACT00000025816,0.087950206
ENSGACT00000003007,0.082305527
ENSGACT00000024318,-0.126089931
ENSGACT00000021710,-0.118927624
ENSGACT00000015962,0.108927367
ENSGACT00000006280,-0.081390173
ENSGACT00000002914,0.0823171
ENSGACT00000000058,0.086119499
ENSGACT00000010124,0.102152545
ENSGACT00000012432,-0.114669509
ENSGACT00000022454,0.101987673
ENSGACT00000025535,0.113344051
ENSGACT00000004722,-0.095425592
ENSGACT00000017815,0.129263258
ENSGACT00000019673,-0.105038912
ENSGACT00000017500,0.101346032
ENSGACT00000001907,0.084113552
ENSGACT00000004313,0.096573817
ENSGACT00000005395,0.097698858
ENSGACT00000019634,-0.108087981
ENSGACT00000027115,-0.083983675
ENSGACT00000023705,0.09345743
ENSGACT00000020180,0.12761552
ENSGACT00000005340,0.137924936
ENSGACT00000016681,0.105016117
ENSGACT00000021165,-0.108611841
ENSGACT00000015276,0.098325642
ENSGACT00000022582,-0.104731685
ENSGACT00000022580,-0.10686751
ENSGACT00000014255,-0.106257274
ENSGACT00000006388,0.106410545
ENSGACT00000023086,-0.095273033
ENSGACT00000002200,-0.124716901
ENSGACT00000017759,0.115674948
ENSGACT00000018177,0.082458018
ENSGACT00000023194,0.127303486
ENSGACT00000020769,-0.089780913
ENSGACT00000012216,0.119843039
ENSGACT00000022680,0.116356402
ENSGACT00000005677,0.097749972
ENSGACT00000001400,-0.093900003
ENSGACT00000022368,0.120119618
ENSGACT00000016166,-0.151872385
ENSGACT00000014327,-0.121971657
ENSGACT00000025964,-0.11510569
ENSGACT00000007644,-0.116326161
ENSGACT00000025833,0.103248744
ENSGACT00000022505,0.084141866
ENSGACT00000015068,0.092239146
ENSGACT00000016281,0.102701103
ENSGACT00000004952,0.118082678
ENSGACT00000007996,0.110223805
ENSGACT00000017378,0.10710283
ENSGACT00000017792,-0.147048157
ENSGACT00000027668,-0.08596694
ENSGACT00000018071,0.110128765
ENSGACT00000001945,0.105610859
ENSGACT00000003533,-0.111291718
ENSGACT00000007915,0.10188628
ENSGACT00000002266,0.088773811
ENSGACT00000023729,0.113887506
ENSGACT00000011146,0.223281161
ENSGACT00000015538,0.091153943
ENSGACT00000026461,-0.128225756
ENSGACT00000019723,-0.083678557
ENSGACT00000011518,0.114918334
ENSGACT00000007102,0.100155588
ENSGACT00000002726,0.224241288
ENSGACT00000001287,0.113889794
ENSGACT00000008020,0.120445252
ENSGACT00000013917,0.119444612
ENSGACT00000009874,0.122473619
ENSGACT00000000166,0.101375389
ENSGACT00000013458,0.107477745
ENSGACT00000016067,0.089780913
ENSGACT00000026544,0.22696162
ENSGACT00000013844,0.086577176
ENSGACT00000002845,-0.107045869
ENSGACT00000027133,0.128036286
ENSGACT00000014081,-0.112207071
ENSGACT00000024951,0.101412735
ENSGACT00000013864,-0.125567215
ENSGACT00000000465,0.114190337
ENSGACT00000007266,0.110796289
ENSGACT00000007030,0.119943751
ENSGACT00000020687,0.091232534
ENSGACT00000020853,0.083535939
ENSGACT00000009353,0.107592617
ENSGACT00000010900,0.134556195
ENSGACT00000014780,-0.101527948
ENSGACT00000013691,-0.09664671
ENSGACT00000004603,0.107942648
ENSGACT00000000343,-0.100460036
ENSGACT00000025444,0.109781563
ENSGACT00000018562,-0.120445252
ENSGACT00000013968,0.081390173
ENSGACT00000020245,0.096035828
ENSGACT00000018195,-0.086426353
ENSGACT00000013319,0.125644885
ENSGACT00000019097,0.106105425
ENSGACT00000007992,-0.090239194
ENSGACT00000014584,0.090950104
ENSGACT00000011231,0.107484941
ENSGACT00000026880,0.104891266
ENSGACT00000018480,0.094977453
ENSGACT00000025301,-0.085434521
ENSGACT00000012513,0.084288792
ENSGACT00000014131,0.091153943
ENSGACT00000018968,0.099457625
ENSGACT00000002016,0.116495098
ENSGACT00000017416,-0.115258249
ENSGACT00000020115,-0.084653434
ENSGACT00000021344,0.116021044
ENSGACT00000000392,-0.084289357
ENSGACT00000017201,0.2257348
ENSGACT00000018496,0.113582382
ENSGACT00000020530,0.118309427
ENSGACT00000008487,0.137294902
ENSGACT00000020897,0.089173383
ENSGACT00000021211,0.083680237
ENSGACT00000004537,0.086597887
ENSGACT00000025740,0.117530555
ENSGACT00000013624,0.108545658
ENSGACT00000017486,0.121818282
ENSGACT00000003936,-0.108850775
ENSGACT00000020523,-0.094969823
ENSGACT00000010534,0.091459673
ENSGACT00000022784,-0.102138184
ENSGACT00000023468,0.100187576
ENSGACT00000022456,0.103886496
ENSGACT00000023312,0.100307477
ENSGACT00000014289,0.085693379
ENSGACT00000027149,0.094316415
ENSGACT00000002976,0.101680507
ENSGACT00000025736,0.102793846
ENSGACT00000014433,-0.08459391
ENSGACT00000012572,-0.11510569
ENSGACT00000024431,-0.085661822
ENSGACT00000012579,0.173177896
ENSGACT00000007970,-0.102040504
ENSGACT00000025167,0.120462187
