Transcript,Taus
ENSGACT00000025304,-0.096544936
ENSGACT00000006689,-0.096160364
ENSGACT00000023095,0.08668592
ENSGACT00000010077,0.116297928
ENSGACT00000009019,0.090649263
ENSGACT00000004098,-0.116598947
ENSGACT00000021229,0.080462853
ENSGACT00000018713,0.084007375
ENSGACT00000013342,0.131261257
ENSGACT00000026778,0.092629298
ENSGACT00000002237,-0.076188276
ENSGACT00000022317,-0.082071062
ENSGACT00000009469,-0.090342592
ENSGACT00000008830,-0.148811704
ENSGACT00000014897,-0.141794203
ENSGACT00000026464,-0.155649714
ENSGACT00000007715,-0.112818254
ENSGACT00000008326,0.157901576
ENSGACT00000009755,-0.110257048
ENSGACT00000014894,0.080232063
ENSGACT00000008779,-0.100845145
ENSGACT00000018404,0.169857831
ENSGACT00000012785,0.101229716
ENSGACT00000012628,-0.139635363
ENSGACT00000004963,-0.087940348
ENSGACT00000000294,-0.094766001
ENSGACT00000026301,0.13402318
ENSGACT00000012362,-0.083651361
ENSGACT00000007482,-0.11636785
ENSGACT00000002064,0.113274556
ENSGACT00000021817,-0.110072237
ENSGACT00000016499,0.077840775
ENSGACT00000027332,0.154510354
ENSGACT00000022763,-0.120108092
ENSGACT00000005101,0.122725605
ENSGACT00000022889,0.076912986
ENSGACT00000025816,-0.133463803
ENSGACT00000003007,-0.120563176
ENSGACT00000024318,0.095705871
ENSGACT00000000181,-0.214188865
ENSGACT00000002388,-0.14870682
ENSGACT00000023500,-0.09707913
ENSGACT00000006280,0.126891126
ENSGACT00000003845,0.152912383
ENSGACT00000002408,0.092519691
ENSGACT00000009401,0.097803534
ENSGACT00000008482,0.095795197
ENSGACT00000006781,-0.116052036
ENSGACT00000012432,0.092244538
ENSGACT00000005104,0.128044841
ENSGACT00000011285,0.093860366
ENSGACT00000022454,-0.091127803
ENSGACT00000026161,-0.130050317
ENSGACT00000013383,0.093250986
ENSGACT00000019673,0.10862616
ENSGACT00000001907,-0.079494644
ENSGACT00000026207,-0.096509975
ENSGACT00000006373,-0.098432832
ENSGACT00000000869,0.075124375
ENSGACT00000019634,0.080847425
ENSGACT00000016681,-0.098124078
ENSGACT00000021165,0.110072013
ENSGACT00000022580,0.100320729
ENSGACT00000014057,-0.098433918
ENSGACT00000002200,0.10636899
ENSGACT00000010282,-0.077928164
ENSGACT00000002549,-0.078142674
ENSGACT00000011471,0.131191335
ENSGACT00000018177,-0.078930691
ENSGACT00000018564,0.1127928
ENSGACT00000022680,-0.102176713
ENSGACT00000005677,-0.077397302
ENSGACT00000001400,0.128499334
ENSGACT00000013223,0.147727911
ENSGACT00000000107,0.134607284
ENSGACT00000022368,-0.080048202
ENSGACT00000016166,0.08668592
ENSGACT00000014327,0.124934144
ENSGACT00000003953,0.136715181
ENSGACT00000025964,0.175417062
ENSGACT00000013681,-0.102580736
ENSGACT00000007644,0.108082082
ENSGACT00000025833,-0.07726459
ENSGACT00000009161,-0.092314649
ENSGACT00000003092,-0.115911624
ENSGACT00000017792,0.080168783
ENSGACT00000026541,-0.139162454
ENSGACT00000009812,0.154440432
ENSGACT00000019787,0.098110193
ENSGACT00000003533,0.086755842
ENSGACT00000007242,-0.104696804
ENSGACT00000002266,-0.09971551
ENSGACT00000023729,-0.098329924
ENSGACT00000023416,-0.087398456
ENSGACT00000027653,-0.081157604
ENSGACT00000027654,0.114191663
ENSGACT00000000827,0.105914497
ENSGACT00000020931,0.117106428
ENSGACT00000026653,0.192286852
ENSGACT00000026461,0.077980619
ENSGACT00000005044,0.079169295
ENSGACT00000007102,-0.1019471
ENSGACT00000002426,-0.099175308
ENSGACT00000009213,0.112312369
ENSGACT00000017362,-0.08667286
ENSGACT00000008020,-0.079483944
ENSGACT00000020732,-0.090461713
ENSGACT00000026496,-0.076722021
ENSGACT00000013458,-0.078295268
ENSGACT00000013320,-0.187828234
ENSGACT00000016067,-0.079973399
ENSGACT00000020997,0.135070226
ENSGACT00000000362,-0.079232875
ENSGACT00000014829,-0.080128264
ENSGACT00000002295,-0.131820634
ENSGACT00000025429,-0.083212866
ENSGACT00000013864,0.096140601
ENSGACT00000000465,-0.156712901
ENSGACT00000014061,-0.104037205
ENSGACT00000004052,0.09570806
ENSGACT00000020687,-0.097526214
ENSGACT00000001804,0.10956866
ENSGACT00000021689,-0.081509127
ENSGACT00000026138,0.1052505
ENSGACT00000004449,-0.119586504
ENSGACT00000010900,-0.097882049
ENSGACT00000022034,-0.105215276
ENSGACT00000007636,-0.083960644
ENSGACT00000013154,0.094833749
ENSGACT00000020477,-0.109235796
ENSGACT00000020245,-0.087140414
ENSGACT00000013319,-0.089214155
ENSGACT00000021141,0.089447843
ENSGACT00000014200,0.078295268
ENSGACT00000004955,0.128562113
ENSGACT00000007048,0.089230256
ENSGACT00000016812,0.10035569
ENSGACT00000014131,-0.089797453
ENSGACT00000017416,0.139477104
ENSGACT00000022918,0.078050541
ENSGACT00000020115,0.083965557
ENSGACT00000023497,0.093468364
ENSGACT00000026025,-0.112627018
ENSGACT00000000392,0.098066398
ENSGACT00000017209,-0.087139268
ENSGACT00000023836,-0.096418647
ENSGACT00000002334,-0.102207404
ENSGACT00000020530,-0.1133612
ENSGACT00000019381,0.137437448
ENSGACT00000013925,-0.130155022
ENSGACT00000017439,0.113431122
ENSGACT00000020897,-0.080133702
ENSGACT00000021211,-0.11442981
ENSGACT00000025188,-0.144381791
ENSGACT00000003832,-0.108221926
ENSGACT00000025740,-0.076100953
ENSGACT00000013624,-0.092244727
ENSGACT00000020523,0.13598373
ENSGACT00000002228,-0.089517765
ENSGACT00000010534,-0.093119376
ENSGACT00000017327,-0.097710609
ENSGACT00000023468,-0.088156053
ENSGACT00000014289,-0.078306624
ENSGACT00000009743,0.089587687
ENSGACT00000006375,-0.090461713
ENSGACT00000008252,0.080707581
ENSGACT00000025736,-0.098109098
ENSGACT00000014433,0.121891696
ENSGACT00000001146,0.139863503
ENSGACT00000027393,-0.083224776
ENSGACT00000003017,0.103812529
ENSGACT00000012573,0.129784101
ENSGACT00000013030,0.090045798
ENSGACT00000007970,0.125583186
ENSGACT00000009949,-0.091488406
ENSGACT00000026589,0.085567167
ENSGACT00000010362,0.098992209
ENSGACT00000010274,-0.121261443
