Transcript,Taus
ENSGACT00000016062,-0.077586362
ENSGACT00000024453,-0.184673351
ENSGACT00000016675,0.102847944
ENSGACT00000017926,0.124575713
ENSGACT00000000913,0.165654535
ENSGACT00000018778,0.102496075
ENSGACT00000005002,0.093743423
ENSGACT00000009917,0.134890897
ENSGACT00000022851,0.116448287
ENSGACT00000004882,0.103786764
ENSGACT00000002563,0.122081522
ENSGACT00000027654,0.100646889
ENSGACT00000026653,0.106147409
ENSGACT00000010802,0.101437377
ENSGACT00000019723,-0.082853161
ENSGACT00000011518,-0.104894964
ENSGACT00000007102,-0.083100566
ENSGACT00000000407,0.085939351
ENSGACT00000002426,-0.109230311
ENSGACT00000001831,0.13886282
ENSGACT00000014868,0.108462478
ENSGACT00000009213,0.077810385
ENSGACT00000005001,0.104136746
ENSGACT00000017362,-0.079759291
ENSGACT00000012029,0.119028517
ENSGACT00000004875,0.075287004
ENSGACT00000000252,-0.160141117
ENSGACT00000013320,-0.102283717
ENSGACT00000021323,-0.099686571
ENSGACT00000024973,0.090972518
ENSGACT00000009596,0.122983783
ENSGACT00000020997,0.107054967
ENSGACT00000024068,0.137724205
ENSGACT00000018196,0.115331459
ENSGACT00000016750,-0.099640906
ENSGACT00000009042,-0.10365902
ENSGACT00000008772,0.097596762
ENSGACT00000027059,0.119704216
ENSGACT00000026518,-0.113181103
ENSGACT00000014648,-0.081195745
ENSGACT00000012345,0.109021086
ENSGACT00000002303,0.131498859
ENSGACT00000022542,0.082078998
ENSGACT00000017479,-0.087508031
ENSGACT00000000465,-0.108525475
ENSGACT00000019478,0.113245958
ENSGACT00000005670,-0.143273911
ENSGACT00000001804,0.098616904
ENSGACT00000026138,0.12287389
ENSGACT00000011158,0.123973494
ENSGACT00000004430,0.088992211
ENSGACT00000020853,0.087400576
ENSGACT00000014780,0.111135023
ENSGACT00000002343,-0.131871261
ENSGACT00000007636,-0.182971807
ENSGACT00000024617,0.121057473
ENSGACT00000026028,-0.137054186
ENSGACT00000008411,0.109618664
ENSGACT00000020477,-0.130001353
ENSGACT00000013968,-0.150913004
ENSGACT00000009402,0.101472641
ENSGACT00000021141,0.107114908
ENSGACT00000014200,0.19090257
ENSGACT00000007048,0.142676635
ENSGACT00000027289,-0.09350294
ENSGACT00000009377,-0.085742352
ENSGACT00000017416,0.163713897
ENSGACT00000022918,0.172071504
ENSGACT00000018566,0.093335952
ENSGACT00000012338,-0.099909707
ENSGACT00000000392,0.119987132
ENSGACT00000023836,-0.128309079
ENSGACT00000018496,-0.076507147
ENSGACT00000018967,0.121746437
ENSGACT00000019381,0.089378331
ENSGACT00000013925,-0.097347345
ENSGACT00000008537,0.111107197
ENSGACT00000007966,-0.148079378
ENSGACT00000001162,0.090227582
ENSGACT00000003832,-0.117941007
ENSGACT00000019024,-0.128097088
ENSGACT00000003310,-0.153160431
ENSGACT00000010059,0.099109942
ENSGACT00000018328,0.114671229
ENSGACT00000016759,0.144184155
ENSGACT00000004636,0.111558193
ENSGACT00000003936,-0.075659271
ENSGACT00000007355,0.105959767
ENSGACT00000010534,-0.089007354
ENSGACT00000010768,0.12599971
ENSGACT00000020400,0.131066031
ENSGACT00000006199,0.088072258
ENSGACT00000023312,-0.08521586
ENSGACT00000009743,0.077916178
ENSGACT00000022985,-0.113375057
ENSGACT00000006375,-0.084616369
ENSGACT00000012862,0.172590385
ENSGACT00000026408,-0.185013454
ENSGACT00000025445,0.087014333
ENSGACT00000014433,0.104293775
ENSGACT00000017094,0.086650715
ENSGACT00000000101,0.111099759
ENSGACT00000000250,0.089378313
ENSGACT00000000805,0.091365235
ENSGACT00000012573,0.097741183
ENSGACT00000013030,0.099836868
ENSGACT00000010362,0.193053684
ENSGACT00000008970,0.103956511
ENSGACT00000008894,0.075095044
ENSGACT00000010274,-0.084007306
ENSGACT00000000740,0.113449161
