FeatureID,FeatureName,Cluster 09 Average,Cluster 09 Log2 Fold Change,Cluster 09 P-Value
ENSGACG00000013073,rpl10,10.946931833464427,0.3187172865251253,0.9252294148828754
ENSGACG00000018720,rps4x,6.529169122525116,0.3184955224474648,0.9252294148828754
ENSGACG00000002035,rpl8,18.972919585799197,0.3127999501647425,0.9309437203009374
ENSGACG00000004926,rps10,15.554688079092601,0.31244692578163713,0.9309889491927255
ENSGACG00000002118,rpl11,8.975483392152531,0.3085397096975706,0.9351342592855942
ENSGACG00000010458,BRK1,1.4597639901249941,0.2974411277945308,0.9464865295078121
ENSGACG00000009225,ENSGACG00000009225,2.5029583048141575,0.2949826748338684,0.9484909260684561
ENSGACG00000014467,serbp1a,2.0863886293783263,0.28861960920423746,0.9559763252308433
ENSGACG00000015963,cox4i1,2.546857432083882,0.2828325666031781,0.9611874989607987
ENSGACG00000003476,rps19,12.94103788885102,0.2820275513557977,0.961642213976126
ENSGACG00000018103,rack1,9.765431666194303,0.27957433617321925,0.9643485515116783
ENSGACG00000019282,ENSGACG00000019282,11.123000376169882,0.27573957390771664,0.9691760342840633
ENSGACG00000012793,ENSGACG00000012793,3.598076318424501,0.27411621838484224,0.9707296868763361
ENSGACG00000013530,hsp90ab1,9.431467875405803,0.2720474750225983,0.9734668271249914
ENSGACG00000003995,rplp1,19.023899217467264,0.2610880669615767,0.9883744130842177
ENSGACG00000002136,zgc:171480,1.0394180456767137,0.25937878947330245,0.9910910127848771
ENSGACG00000020692,ENSGACG00000020692,9.432175925845637,0.2575298050945509,0.9926273614385192
ENSGACG00000007041,rpl29,6.414228934458685,0.2509159806449395,0.9999712405913409
ENSGACG00000003574,rpl35,10.668195976983002,0.002018906068880888,1
ENSGACG00000004055,rpl6,10.184125492949637,0.20948799212108105,1
ENSGACG00000008736,rps24,14.328108700486363,0.17663765982689084,1
ENSGACG00000011558,rps27a,20.832968091243835,0.12595169480344293,1
ENSGACG00000003895,rps23,11.837423269962665,0.21125328739824578,1
ENSGACG00000004372,rpl22,6.762825767670426,0.13193984821354832,1
ENSGACG00000008496,rplp0,9.481739456634037,0.1699023726890001,1
ENSGACG00000006059,RPL19,5.312502450076555,0.12999864647415071,1
ENSGACG00000016153,rpl9,12.960155250726546,0.1879410941978703,1
ENSGACG00000019181,rps15a,17.376973894412743,0.14828099663628125,1
ENSGACG00000019097,prdx2,2.346715174424061,0.22660849332554567,1
ENSGACG00000017861,rps6,9.681881714293858,0.008844231980103867,1
ENSGACG00000017164,rps3a,14.129854577332765,0.20814186371681842,1
ENSGACG00000009310,rpl13a,16.412845212171742,0.057745768935263175,1
ENSGACG00000002088,rpl36,9.132906606609017,0.11426540412094166,1
ENSGACG00000004230,RPL5,7.176091207720363,0.03934445473715309,1
ENSGACG00000002182,ENSGACG00000002182,15.734060857183952,0.006277783651464031,1
ENSGACG00000002835,rps5,12.893834526195402,0.11212359222676849,1
ENSGACG00000003336,ENSGACG00000003336,14.626669969283148,0.22432847173936965,1
ENSGACG00000008253,ENSGACG00000008253,1.3209861039174766,0.04522053478660526,1
ENSGACG00000009814,rps18,15.34604921615477,0.18596430575590217,1
ENSGACG00000002699,ENSGACG00000002699,11.420853594526834,0.09608580896883323,1
ENSGACG00000015245,naca,6.756453313711917,0.11027237273146095,1
ENSGACG00000010457,ENSGACG00000010457,2.007322996930166,0.24692607360604013,1
ENSGACG00000008262,fance,10.207727174277446,0.09877792328977808,1
ENSGACG00000006447,ybx1,4.803886217462269,0.23379323485532844,1
ENSGACG00000012484,zgc:171772,14.498040806046587,0.15813102141859448,1
ENSGACG00000016489,rps8a,13.52329136720807,0.18186485831141885,1
ENSGACG00000017667,eif3f,1.288651800498378,0.13145003591294446,1
ENSGACG00000003250,rpl24,4.788309107785914,0.09487896878840463,1
ENSGACG00000006855,tpt1,4.9294471621262135,0.1691501044816377,1
ENSGACG00000020625,rpl23a,10.868338234642822,0.10883989418113682,1
ENSGACG00000020906,rps14,19.567917972073264,0.12616341421521682,1
ENSGACG00000017440,rpl39,11.614151364601591,0.11540837762778056,1
ENSGACG00000017482,rpl36a,14.858438479922233,0.10444174435707687,1
ENSGACG00000018439,rpl26,12.379789906875718,0.10537293632786815,1
ENSGACG00000020009,rps16,9.470882683223245,0.2316683040330152,1
ENSGACG00000000590,rpl18a,9.674801209895515,0.150886640173864,1
ENSGACG00000010916,rps12,11.179172377730069,0.0647924057630207,1
ENSGACG00000011913,rps7,15.265095449200384,0.13397396963905583,1
ENSGACG00000012791,faua,11.585121296568385,0.17336916622127818,1
ENSGACG00000012858,rps29,5.014649231719604,0.002525436292230232,1
ENSGACG00000002767,rpl7,17.754128762031133,0.16927547100072804,1
ENSGACG00000013435,rpl17,16.909896620935402,0.028761091551177564,1
ENSGACG00000011547,rpl18,12.473016548120565,0.1559058455708433,1
ENSGACG00000010761,rps9,14.159356678992527,0.15797454018740398,1
ENSGACG00000005380,eif3ea,1.0405981297431042,0.012268345417136506,1
ENSGACG00000004699,rpl35a,11.590549683273782,0.19890370118995238,1
ENSGACG00000013384,rps3,9.344613688119466,0.11853521258430799,1
ENSGACG00000015169,rpl31,17.207277805665797,0.1447744524215384,1
ENSGACG00000013901,zgc:92027,1.1760717805647285,0.08628494496441019,1
ENSGACG00000015957,RPL7A,17.573811916686672,0.1426356557298365,1
ENSGACG00000016089,rpl28,12.369169150278205,0.06821356741440976,1
ENSGACG00000016123,rpl37,7.48692535080761,0.0688597968629372,1
ENSGACG00000005605,atp5mc1,2.9610669393869324,0.22492906542372482,1
ENSGACG00000006018,rpsa,11.796120327638999,0.0007685732443074578,1
ENSGACG00000011905,rps2,14.757895317465765,0.03139744657159227,1
ENSGACG00000014154,si:dkey-159f12.2,15.354545821432781,0.13115283996585658,1
ENSGACG00000014635,rpl27,14.464762435374377,0.16250527771612022,1
ENSGACG00000014559,rpl3,8.433824805679311,0.22863661487854214,1
ENSGACG00000015752,rpl13,11.315118062178248,0.006623030897338289,1
ENSGACG00000017042,rps17,6.782179146359229,0.004978193434945766,1
ENSGACG00000007990,RPS17,2.4590591775444324,0.10904666838445065,1
ENSGACG00000006703,rps13,8.193087656135658,0.13734014525594684,1
ENSGACG00000006523,RPL27A,9.401729756932763,0.12571075942035215,1
ENSGACG00000004968,rpl4,1.911736187552539,0.03999589708639639,1
maker-chrY-augustus-gene-11.16,maker-chrY-augustus-gene-11.16,2.0833204108057113,0.00024210844446947988,1
