FeatureID,FeatureName,GOS Average,GOS Log2 Fold Change,GOS P-Value,ROB Average,ROB Log2 Fold Change,ROB P-Value
ENSGACG00000000082,ENSGACG00000000082,1.4143718630597633,0.7095685850592199,0.22993897083991888,0.8648191495761186,-0.7095685850592199,0.22993897083991988
ENSGACG00000009305,atp5if1b,0.7417663135606335,-0.6670990164288864,0.27301659980717696,1.1779433244226443,0.6670990164288864,0.27301659980717324
ENSGACG00000000546,ENSGACG00000000546,0.7576869844955836,-0.6334680114816603,0.3528323458644519,1.1754953031551874,0.6334680114816603,0.3528323458644282
ENSGACG00000012927,ENSGACG00000012927,1.202609820623921,-0.6619982515252807,0.39875511568113836,1.903002714365772,0.6619982515252807,0.3987551156811382
ENSGACG00000006713,ENSGACG00000006713,1.1464594973264626,0.5925601532502864,0.48551072516056143,0.7602218772393261,-0.5925601532502864,0.48551072516049704
ENSGACG00000013918,HBE1,4.929245149472624,-0.5475018457923295,0.5956364007214378,7.204749137513449,0.5475018457923295,0.5956364007214527
ENSGACG00000004949,ENSGACG00000004949,3.00558300650451,0.5485046781037586,0.6024043327524922,2.055002580336047,-0.5485046781037586,0.602404332752509
ENSGACG00000005778,dap1b,3.493988105186367,0.5292283347189222,0.6485007175446994,2.421093033514821,-0.5292283347189222,0.6485007175446994
ENSGACG00000018016,cd74a,6.74796781627811,-0.4833067970025571,0.749279834465679,9.433783775226884,0.4833067970025571,0.7492798344656798
ENSGACG00000013530,hsp90ab1,7.667942930304153,0.4929940452856063,0.7528531717416159,5.448627699195088,-0.4929940452856063,0.7528531717416159
ENSGACG00000011212,ENSGACG00000011212,3.2467897306695073,0.4592190078074172,0.8523030310125932,2.3616728809320047,-0.4592190078074172,0.8523030310125936
ENSGACG00000015958,irf8,1.1990148304128034,-0.4264431011851586,0.9178350776544117,1.6114656361504567,0.4264431011851586,0.917835077654386
ENSGACG00000020925,mt-nd1,2.6075662331307567,-0.4182319631969187,0.9380715893747373,3.4846470005308454,0.4182319631969187,0.9380715893747744
ENSGACG00000003653,zgc:64051,5.2707692195288125,0.16438777998686316,1,4.703316496948453,-0.16438777998686316,1
ENSGACG00000003574,rpl35,11.896336178618865,0.03861267940031077,1,11.582701353278093,-0.03861267940031077,1
ENSGACG00000004055,rpl6,11.260536481281179,0.22305527037675654,1,9.647874362435381,-0.22305527037675654,1
ENSGACG00000001108,ENSGACG00000001108,3.141850254506879,0.202989681611506,1,2.7295437132143836,-0.202989681611506,1
ENSGACG00000004750,cfl1l,2.4310693327658797,0.2668899342503319,1,2.020507735203701,-0.2668899342503319,1
ENSGACG00000005108,psap,2.643687325251988,-0.08160769288405478,1,2.797643213927274,0.08160769288405478,1
ENSGACG00000008736,rps24,17.765928053313868,0.10363493305558347,1,16.535270924731243,-0.10363493305558347,1
ENSGACG00000010801,ENSGACG00000010801,9.883312850402966,-0.10079846854878927,1,10.599041898536342,0.10079846854878927,1
ENSGACG00000011558,rps27a,24.051682842448262,-0.024672377143816426,1,24.467750020843226,0.024672377143816426,1
ENSGACG00000003895,rps23,11.002553136130965,-0.022770161474352957,1,11.178110201983861,0.022770161474352957,1
ENSGACG00000004372,rpl22,7.379316573354412,-0.09214640156255838,1,7.86638252189065,0.09214640156255838,1
ENSGACG00000004926,rps10,15.527789861877974,0.03487019608881514,1,15.157702593316891,-0.03487019608881514,1
ENSGACG00000005189,rplp2,8.279776026234387,-0.09199246243499237,1,8.825339216569882,0.09199246243499237,1
ENSGACG00000007041,rpl29,6.048485435200623,-0.10738855161944505,1,6.516187519194223,0.10738855161944505,1
ENSGACG00000000741,rps26,10.200014369001437,-0.0660082907464159,1,10.678046221258812,0.0660082907464159,1
ENSGACG00000008496,rplp0,7.75370912534082,-0.009357453438037844,1,7.804514348040376,0.009357453438037844,1
ENSGACG00000009846,arpc4,1.2953948060727702,0.22822626186258543,1,1.1058379707266426,-0.22822626186258543,1
ENSGACG00000015247,nme2a,1.2625263241425506,0.25131705533250126,1,1.0606608509726663,-0.25131705533250126,1
ENSGACG00000003288,rpl38,4.185253365781299,-0.1379467655566975,1,4.605395646250179,0.1379467655566975,1
ENSGACG00000006059,RPL19,4.035975677014885,-0.06948699424969584,1,4.235299340088295,0.06948699424969584,1
ENSGACG00000014492,hbae5,4.272046700878285,-0.08131453209768535,1,4.5199374492771405,0.08131453209768535,1
ENSGACG00000016153,rpl9,14.37277086404885,0.1748011520754913,1,12.73327134898281,-0.1748011520754913,1
ENSGACG00000019181,rps15a,20.821669732763972,0.002518344364282221,1,20.78637112936403,-0.002518344364282221,1
ENSGACG00000019097,prdx2,1.1402966569645465,-0.049293369493556116,1,1.1799462509141998,0.049293369493556116,1
ENSGACG00000017861,rps6,11.21499993860702,0.12273417938663034,1,10.300828398682508,-0.12273417938663034,1
ENSGACG00000017164,rps3a,14.695464032999183,0.020508981463081,1,14.48872514513732,-0.020508981463081,1
ENSGACG00000016657,arpc1b,1.4929480776741944,0.3931780796547458,1,1.1367720576517792,-0.3931780796547458,1
ENSGACG00000009310,rpl13a,18.362525238349363,0.16945758069800654,1,16.328301853937166,-0.16945758069800654,1
ENSGACG00000002088,rpl36,8.957517276035114,-0.18231672585082537,1,10.164629397256727,0.18231672585082537,1
ENSGACG00000004230,RPL5,8.869183230847648,0.16607779633080844,1,7.9051057673940575,-0.16607779633080844,1
ENSGACG00000008021,uba52,8.649032877919199,0.007948495904140263,1,8.601901639067457,-0.007948495904140263,1
ENSGACG00000012793,ENSGACG00000012793,2.7933073940385085,0.09868245754156768,1,2.6087004815571957,-0.09868245754156768,1
ENSGACG00000014467,serbp1a,1.7485347626836627,0.17260475446774326,1,1.5513778414037886,-0.17260475446774326,1
ENSGACG00000000151,ENSGACG00000000151,1.1250607460698092,0.15955670343637762,1,1.007249477864517,-0.15955670343637762,1
ENSGACG00000002118,rpl11,9.129049666108447,0.07460769835837988,1,8.669333497616496,-0.07460769835837988,1
ENSGACG00000002182,ENSGACG00000002182,13.411367767589926,0.16132004206442963,1,11.99307873665904,-0.16132004206442963,1
ENSGACG00000002835,rps5,11.482398734310161,-0.07552872222646112,1,12.10012403026329,0.07552872222646112,1
ENSGACG00000003336,ENSGACG00000003336,13.690065103956579,0.03672381137198322,1,13.346611950174726,-0.03672381137198322,1
ENSGACG00000003628,rpl30,10.063575930989014,-0.003599925979644425,1,10.089185832741466,0.003599925979644425,1
ENSGACG00000003995,rplp1,20.182275045215167,0.08802214456055246,1,18.988633329498903,-0.08802214456055246,1
ENSGACG00000007961,rpl15,6.828940691033287,0.04191150208184702,1,6.633692540032152,-0.04191150208184702,1
ENSGACG00000008265,rpl14,8.343458709974188,-0.2580208993394093,1,9.977912138766154,0.2580208993394093,1
ENSGACG00000009814,rps18,16.93771078467635,-0.005165158631088573,1,16.99928222860829,0.005165158631088573,1
ENSGACG00000002699,ENSGACG00000002699,12.741672448261701,0.11416864984117181,1,11.772756822587924,-0.11416864984117181,1
ENSGACG00000000061,cnbpa,1.0594949722194231,0.03426871819170951,1,1.0346228065824434,-0.03426871819170951,1
ENSGACG00000015245,naca,7.233462684789062,0.10823701235447647,1,6.710916483651018,-0.10823701235447647,1
ENSGACG00000010457,ENSGACG00000010457,1.7870525149456389,-0.10191066182359443,1,1.9179133893584637,0.10191066182359443,1
ENSGACG00000010310,ppdpfb,1.2474616032578667,0.09889344695671842,1,1.1648130285335576,-0.09889344695671842,1
ENSGACG00000009225,ENSGACG00000009225,1.6988896597682268,-0.24018038274699993,1,2.006709797150762,0.24018038274699993,1
ENSGACG00000008262,fance,10.437454912945263,-0.21540778169526176,1,12.118818010851141,0.21540778169526176,1
ENSGACG00000006447,ybx1,2.3684137890863983,0.16004448998174436,1,2.1197638702296784,-0.16004448998174436,1
ENSGACG00000013304,ENSGACG00000013304,2.4165181819113553,0.1049239769039152,1,2.2470609761374343,-0.1049239769039152,1
ENSGACG00000013073,rpl10,7.570878194603973,-0.05867954539097253,1,7.885521597254403,0.05867954539097253,1
ENSGACG00000012484,zgc:171772,15.52813224189808,-0.005265669571556941,1,15.585661220345937,0.005265669571556941,1
ENSGACG00000015549,rps15,2.375603769508634,0.10376782419315234,1,2.210785751901483,-0.10376782419315234,1
ENSGACG00000015568,rps28,8.83956735910844,0.004136932248300251,1,8.814656941948252,-0.004136932248300251,1
ENSGACG00000016489,rps8a,12.776424020302507,0.027720084448922933,1,12.533868889379052,-0.027720084448922933,1
ENSGACG00000017191,eef1da,1.2628687041626572,-0.20273497689403785,1,1.4534569907055148,0.20273497689403785,1
ENSGACG00000017481,gtpbp4,1.922977382927901,0.2780649035224425,1,1.5858726865361352,-0.2780649035224425,1
ENSGACG00000017667,eif3f,1.1101672151951785,0.10943568313760799,1,1.029059121883678,-0.10943568313760799,1
ENSGACG00000002035,rpl8,19.427155910870383,0.16374267414272659,1,17.343563037767904,-0.16374267414272659,1
ENSGACG00000003250,rpl24,4.496134424037959,0.03372579678672549,1,4.392417795981434,-0.03372579678672549,1
ENSGACG00000006855,tpt1,3.543290828081697,0.05824965027744544,1,3.4031946565409177,-0.05824965027744544,1
ENSGACG00000007959,lcp1,2.2975411249243622,0.031375934576594045,1,2.2481737130771875,-0.031375934576594045,1
ENSGACG00000007989,itm2bb,1.5080127985588785,-0.10798472120360758,1,1.6252635742033954,0.10798472120360758,1
ENSGACG00000000825,PDCL3,2.0748229218451137,0.06621923622416259,1,1.9817844897002923,-0.06621923622416259,1
ENSGACG00000001123,ENSGACG00000001123,10.647505055280572,-0.03926211391602674,1,10.9417648759803,0.03926211391602674,1
ENSGACG00000000344,ENSGACG00000000344,3.38168745859145,-0.3459438062814222,1,4.298280250878321,0.3459438062814222,1
ENSGACG00000000350,ENSGACG00000000350,2.3713240192573033,-0.06515585012473357,1,2.4809582808735384,0.06515585012473357,1
ENSGACG00000018720,rps4x,5.501019783050403,0.021369046847469875,1,5.420364180925358,-0.021369046847469875,1
ENSGACG00000019593,rpl34,15.76368969573132,-0.09622104052757763,1,16.85173331039703,0.09622104052757763,1
ENSGACG00000019847,cct7,1.0242298301484585,0.005748466378058481,1,1.020157226365653,-0.005748466378058481,1
ENSGACG00000020072,eif4a1b,1.6074741943998034,0.3694744556023857,1,1.2442624460319298,-0.3694744556023857,1
ENSGACG00000020257,ubb,1.7964679654985662,0.2527564118201566,1,1.5077585533654667,-0.2527564118201566,1
ENSGACG00000020625,rpl23a,10.012561307993153,-0.009944931176919969,1,10.082286863714996,0.009944931176919969,1
ENSGACG00000020692,ENSGACG00000020692,8.524748930620555,0.13508234923489937,1,7.763120533881561,-0.13508234923489937,1
ENSGACG00000020896,rhogb,1.2156202613879663,0.3106433661860341,1,0.980098696534541,-0.3106433661860341,1
ENSGACG00000020906,rps14,23.94177885599409,0.027274922367101162,1,23.494550293335156,-0.027274922367101162,1
ENSGACG00000016901,ENSGACG00000016901,1.0642882925009136,0.4116176207994554,1,0.8000578596824874,-0.4116176207994554,1
ENSGACG00000017440,rpl39,13.204912615465734,-0.014006405989625659,1,13.334371843837442,0.014006405989625659,1
ENSGACG00000017482,rpl36a,22.814663829803642,0.027877176977854745,1,22.379142784926636,-0.027877176977854745,1
ENSGACG00000017702,eef1g,6.919329016341391,0.20629054242233824,1,5.997652105269274,-0.20629054242233824,1
ENSGACG00000018103,rack1,10.087028962366306,0.13099372832486011,1,9.211904029440113,-0.13099372832486011,1
ENSGACG00000018439,rpl26,12.117513671607634,-0.001252532720813715,1,12.128610095920969,0.001252532720813715,1
ENSGACG00000019287,ENSGACG00000019287,1.5232487094536156,-0.15231399482045016,1,1.6929179801403844,0.15231399482045016,1
ENSGACG00000019282,ENSGACG00000019282,8.145049488322497,-0.23871521136054863,1,9.611154043423529,0.23871521136054863,1
ENSGACG00000020009,rps16,8.48674474838874,0.06988169800080568,1,8.085814246409964,-0.06988169800080568,1
ENSGACG00000000590,rpl18a,10.821262915484597,0.11163190653196464,1,10.015967742105712,-0.11163190653196464,1
ENSGACG00000010916,rps12,11.20164711782287,0.0025850760011754126,1,11.182116054966972,-0.0025850760011754126,1
ENSGACG00000011913,rps7,15.78166464678691,0.04108541901239127,1,15.339301261884598,-0.04108541901239127,1
ENSGACG00000012791,faua,11.550874738331453,0.01150875513663241,1,11.4596326477414,-0.01150875513663241,1
ENSGACG00000012858,rps29,5.058151227042704,-0.23356944020905468,1,5.947356395592433,0.23356944020905468,1
ENSGACG00000020929,mt-nd2,3.1153158029486288,-0.128206739369366,1,3.4049750356445223,0.128206739369366,1
ENSGACG00000020935,mt-co1,8.558302172590988,-0.10390928395044607,1,9.197883543999223,0.10390928395044607,1
ENSGACG00000020938,mt-co2,44.939089539072675,-0.04881243342575914,1,46.48792386900551,0.04881243342575914,1
ENSGACG00000020940,ENSGACG00000020940,12.221083627689836,0.37168741192175103,1,9.445801334176217,-0.37168741192175103,1
ENSGACG00000020942,mt-co3,17.712003200147098,0.10756424089712535,1,16.440243190076327,-0.10756424089712535,1
ENSGACG00000020946,mt-nd4l,2.6536163458350748,-0.039238373765619006,1,2.7268731445589762,0.039238373765619006,1
ENSGACG00000020954,mt-cyb,9.173387878712234,0.1862980910490588,1,8.062446770675148,-0.1862980910490588,1
ENSGACG00000001940,RPS20,14.656946280737207,0.22484499686551018,1,12.542325690121176,-0.22484499686551018,1
ENSGACG00000002767,rpl7,21.436584248875164,0.15137852327010481,1,19.302202599121333,-0.15137852327010481,1
ENSGACG00000003110,rpl21,14.671497431591732,0.22471589880712628,1,12.555901080786164,-0.22471589880712628,1
ENSGACG00000004252,MYL12B,1.4106056828385922,0.355785567523488,1,1.1022772125194327,-0.355785567523488,1
ENSGACG00000012539,rpl22l1,1.488154757392704,0.016275219014392883,1,1.4714833291295153,-0.016275219014392883,1
ENSGACG00000013435,rpl17,19.91675933962261,0.0386988299829385,1,19.39055391213773,-0.0386988299829385,1
ENSGACG00000000326,ENSGACG00000000326,3.6146770622738926,0.15442238525383667,1,3.247856579751383,-0.15442238525383667,1
ENSGACG00000003230,cd79a,1.2370190126446199,0.24875669057215433,1,1.0410766808330116,-0.24875669057215433,1
ENSGACG00000003476,rps19,10.606419452867797,0.006685769270886155,1,10.557870631765477,-0.006685769270886155,1
ENSGACG00000011547,rpl18,14.505614311850154,0.10296412270496447,1,13.507068616887125,-0.10296412270496447,1
ENSGACG00000010761,rps9,13.027217385030484,-0.07096120990499877,1,13.68466143247172,0.07096120990499877,1
ENSGACG00000005380,eif3ea,1.1010941446623574,0.03801856720215313,1,1.0724558625340492,-0.03801856720215313,1
ENSGACG00000004699,rpl35a,15.758725185439777,-0.02510250054527141,1,16.036097133558,0.02510250054527141,1
ENSGACG00000006818,rps25,14.693067372858438,0.08508406994815143,1,13.85223961559854,-0.08508406994815143,1
ENSGACG00000013384,rps3,10.676436166979569,0.12303712213652318,1,9.804102628776718,-0.12303712213652318,1
ENSGACG00000015169,rpl31,22.417331816470103,0.08170517467419725,1,21.184063311631796,-0.08170517467419725,1
ENSGACG00000014576,ENSGACG00000014576,3.8423597756446846,-0.06270103003202676,1,4.013197046913573,0.06270103003202676,1
ENSGACG00000015628,ENSGACG00000015628,0.9776661474139806,-0.04872429007953108,1,1.0112553308476282,0.04872429007953108,1
ENSGACG00000015537,cybb,1.186004389648758,0.16536877957077067,1,1.0575451875413575,-0.16536877957077067,1
ENSGACG00000015402,eef1b2,5.433570919089432,-0.021385017097641956,1,5.514946820804373,0.021385017097641956,1
ENSGACG00000000860,ENSGACG00000000860,2.9153658712064594,-6.388131623524806e-05,1,2.915593329541104,6.388131623524806e-05,1
ENSGACG00000015834,btf3,1.2529396835795699,0.07737466215592725,1,1.187512862104521,-0.07737466215592725,1
ENSGACG00000015892,nsa2,1.599599453937355,0.2341101455696103,1,1.3599870877662534,-0.2341101455696103,1
ENSGACG00000015957,RPL7A,20.007661234960878,0.06257530178601645,1,19.159327176057033,-0.06257530178601645,1
ENSGACG00000016089,rpl28,15.29685453831617,0.04178949487771977,1,14.860824377790761,-0.04178949487771977,1
ENSGACG00000016123,rpl37,8.194352211217826,0.002524034467231484,1,8.180396886288978,-0.002524034467231484,1
ENSGACG00000017611,arpc3,1.29060148579128,0.37972793186911274,1,0.991893708095924,-0.37972793186911274,1
ENSGACG00000000474,rpl23,26.31498596536198,0.03638793500838844,1,25.660826567646513,-0.03638793500838844,1
ENSGACG00000005605,atp5mc1,1.5239334694938287,-0.040338501918748104,1,1.567178705948283,0.040338501918748104,1
ENSGACG00000006018,rpsa,11.039701368312516,-0.0008318644748279702,1,11.046584695705043,0.0008318644748279702,1
ENSGACG00000007836,ENSGACG00000007836,11.627910242855405,0.07330222278241028,1,11.05237092779176,-0.07330222278241028,1
ENSGACG00000009280,ENSGACG00000009280,6.157362281594476,0.1268406187414639,1,5.6393508106687715,-0.1268406187414639,1
ENSGACG00000009661,NDUFA4,1.0324469506310132,-0.11550123545386426,1,1.118523171839828,0.11550123545386426,1
ENSGACG00000011905,rps2,10.514661607479269,-0.021546225109600137,1,10.67337272611185,0.021546225109600137,1
ENSGACG00000012781,ENSGACG00000012781,1.5631359817960175,-0.20952175984500143,1,1.807529884934955,0.20952175984500143,1
ENSGACG00000013298,arhgdia,1.2267476120414262,0.09779678603571007,1,1.146341595333656,-0.09779678603571007,1
ENSGACG00000013555,coro1a,1.1824093994376403,-0.05117650209379854,1,1.2251233706681763,0.05117650209379854,1
ENSGACG00000013895,ENSGACG00000013895,1.5211944293329769,0.2312461576071262,1,1.295893440036474,-0.2312461576071262,1
ENSGACG00000013902,ENSGACG00000013902,1.9260588031088592,-0.23937135811216004,1,2.273766662691509,0.23937135811216004,1
ENSGACG00000014154,si:dkey-159f12.2,17.612541804306176,0.023457659710184764,1,17.329320004939063,-0.023457659710184764,1
ENSGACG00000014635,rpl27,14.864086192901611,0.018342458649531768,1,14.677000235343547,-0.018342458649531768,1
ENSGACG00000014559,rpl3,9.02736280013683,0.2817417711895871,1,7.426183788524319,-0.2817417711895871,1
ENSGACG00000015484,fth1b,4.334017484517553,0.15742204486430666,1,3.886122488393768,-0.15742204486430666,1
ENSGACG00000015499,rplp2l,4.996522823423542,-0.050729626798153404,1,5.175562054179674,0.050729626798153404,1
ENSGACG00000015680,swap70a,3.167699946024916,0.00033674489326163126,1,3.167071877925307,-0.00033674489326163126,1
ENSGACG00000015752,rpl13,14.890620644459862,0.10347164158373268,1,13.860696416340664,-0.10347164158373268,1
ENSGACG00000015943,cyba,1.8349857177605424,0.21090301149114454,1,1.5854275917602338,-0.21090301149114454,1
ENSGACG00000015963,cox4i1,1.2351359225340344,-0.21899811147515902,1,1.4376561261610206,0.21899811147515902,1
ENSGACG00000016070,ENSGACG00000016070,1.3515451293702287,0.0431902015621114,1,1.3116943045809684,-0.0431902015621114,1
ENSGACG00000017042,rps17,9.374536140524775,0.028872864262437847,1,9.189204195869149,-0.028872864262437847,1
ENSGACG00000017491,rpl12,10.469296254815163,-0.1017771375922143,1,11.235082333299221,0.1017771375922143,1
ENSGACG00000007990,RPS17,2.535666428908401,-0.06617016630452266,1,2.6547677908629743,0.06617016630452266,1
ENSGACG00000006703,rps13,5.91992173765065,-0.2739552083854848,1,7.158236733431769,0.2739552083854848,1
ENSGACG00000006523,RPL27A,9.748586312491076,-0.002679532201061985,1,9.767159762376915,0.002679532201061985,1
ENSGACG00000006058,rsl24d1,1.8382383279515537,-0.12357722366005541,1,2.002703944167651,0.12357722366005541,1
ENSGACG00000004968,rpl4,1.7601756833672821,0.1109205833897502,1,1.6299370693503583,-0.1109205833897502,1
augustus_masked-chrY-processed-gene-6.13,augustus_masked-chrY-processed-gene-6.13,2.1953406889225855,0.2396344532875091,1,1.85938342632745,-0.2396344532875091,1
maker-chrY-augustus-gene-11.16,maker-chrY-augustus-gene-11.16,1.831561917559478,0.1018723387584145,1,1.7067159181933231,-0.1018723387584145,1
maker-chrY-augustus-gene-46.49,maker-chrY-augustus-gene-46.49,1.8238583671070827,0.10863968778093858,1,1.6915826958126807,-0.10863968778093858,1
