FeatureID,FeatureName,GOS Average,GOS Log2 Fold Change,GOS P-Value,SAY Average,SAY Log2 Fold Change,SAY P-Value
ENSGACG00000007744,gpia,3.6207717996289435,-0.2816345116113095,0.9421522050511472,4.401625447023109,0.2816345116113095,0.9421522050511472
ENSGACG00000017611,arpc3,3.246927495361782,-0.2632483523913627,0.9542664614215387,3.8971637131297716,0.2632483523913627,0.9542664614215405
ENSGACG00000017028,ENSGACG00000017028,1.7250665677179968,-0.26243095653996273,0.9571329391073519,2.069322622705323,0.26243095653996273,0.9571329391072753
ENSGACG00000006229,fkbp2,0.9377445640074215,-0.2500143934287614,0.9888639563666428,1.1152056218062196,0.2500143934287614,0.9888639563666428
ENSGACG00000020358,tagln2,2.40565491651206,0.2678112497358375,0.9924165145338762,1.9981650551993602,-0.2678112497358375,0.9924165145338762
ENSGACG00000015475,atp6v1g1,1.1296439332096477,-0.24194828434844529,0.9928902014828479,1.3359454801545048,0.24194828434844529,0.9928902014828476
ENSGACG00000001519,itgb2,1.7678337662337666,0.25870522618199365,0.9971618707586906,1.477655018847231,-0.25870522618199365,0.9971618707586751
ENSGACG00000003653,zgc:64051,2.6773126530612252,-0.17133586193788508,1,3.015112674215431,0.17133586193788508,1
ENSGACG00000003574,rpl35,7.405300185528759,0.11824008395988761,1,6.823102329343049,-0.11824008395988761,1
ENSGACG00000004055,rpl6,5.971923116883119,0.05873787065585612,1,5.734088748342216,-0.05873787065585612,1
ENSGACG00000001108,ENSGACG00000001108,3.6586846753246762,-0.015944549651617068,1,3.6995879139908747,0.015944549651617068,1
ENSGACG00000005108,psap,1.240310204081633,0.08437878198954485,1,1.1698606896139911,-0.08437878198954485,1
ENSGACG00000008736,rps24,7.422505380333954,-0.08106979464305519,1,7.852161874743113,0.08106979464305519,1
ENSGACG00000011558,rps27a,11.648592801484234,-0.02258421564833757,1,11.833352077161841,0.02258421564833757,1
ENSGACG00000003568,ENSGACG00000003568,0.9893601484230059,-0.08512104904793351,1,1.0494984211730538,0.08512104904793351,1
ENSGACG00000003895,rps23,6.450473320964751,-0.11585737985448707,1,6.990398312521962,0.11585737985448707,1
ENSGACG00000004372,rpl22,3.574809350649352,-0.0594043561462414,1,3.725325757556861,0.0594043561462414,1
ENSGACG00000004926,rps10,7.799913617810763,-0.13947924187345828,1,8.592351975884927,0.13947924187345828,1
ENSGACG00000005189,rplp2,9.815194953617814,0.17070541974404474,1,8.720586996475461,-0.17070541974404474,1
ENSGACG00000006997,alas1,0.9974097217068648,-0.11769298760101829,1,1.0822006224098368,0.11769298760101829,1
ENSGACG00000007041,rpl29,3.320356808905381,-0.09657265719806674,1,3.5504598203879523,0.09657265719806674,1
ENSGACG00000000741,rps26,6.4065386270872,-0.19665249007644547,1,7.342703971216379,0.19665249007644547,1
ENSGACG00000008496,rplp0,6.600097068645642,0.015582280717076014,1,6.529690912690802,-0.015582280717076014,1
ENSGACG00000010458,BRK1,1.3092538775510207,-0.21143245191580406,1,1.515958986036611,0.21143245191580406,1
ENSGACG00000003288,rpl38,2.3839640816326537,-0.12513709166463705,1,2.600127796483847,0.12513709166463705,1
ENSGACG00000006059,RPL19,3.647255510204083,-0.10712563834538624,1,3.9286547217281553,0.10712563834538624,1
ENSGACG00000016153,rpl9,7.628414693877553,-0.011887458332409562,1,7.692133047394597,0.011887458332409562,1
ENSGACG00000019181,rps15a,9.895506345083492,-0.08748120032008844,1,10.514968890264127,0.08748120032008844,1
ENSGACG00000019097,prdx2,1.4519341001855293,-0.09946844343280647,1,1.5556255449441905,0.09946844343280647,1
ENSGACG00000017861,rps6,6.2816166233766255,0.003466812333609237,1,6.267013509237938,-0.003466812333609237,1
ENSGACG00000017164,rps3a,7.32597194805195,-0.13526409152994612,1,8.046709692286012,0.13526409152994612,1
ENSGACG00000016657,arpc1b,6.477755844155846,0.12907973003292117,1,5.923791795331517,-0.12907973003292117,1
ENSGACG00000006713,ENSGACG00000006713,2.045021743970316,0.14174008000196892,1,1.8537303330702353,-0.14174008000196892,1
ENSGACG00000009310,rpl13a,10.776473766233769,0.0625213342797597,1,10.320269673641429,-0.0625213342797597,1
ENSGACG00000011212,ENSGACG00000011212,5.295205936920224,0.05664228314629449,1,5.09170245275115,-0.05664228314629449,1
ENSGACG00000001954,ENSGACG00000001954,1.467541669758813,0.20420001976538393,1,1.273871857436537,-0.20420001976538393,1
ENSGACG00000002088,rpl36,5.530917105751393,-0.11579155544749264,1,5.993586771119281,0.11579155544749264,1
ENSGACG00000004230,RPL5,4.390028348794065,-0.036768905228536486,1,4.5036684268082565,0.036768905228536486,1
ENSGACG00000007843,ptprc,1.474853877551021,-0.13911016144065425,1,1.6242093280935548,0.13911016144065425,1
ENSGACG00000008021,uba52,5.817322152133582,-0.18254831018377438,1,6.602513870074564,0.18254831018377438,1
ENSGACG00000012793,ENSGACG00000012793,2.3142215955473104,0.11306676006813188,1,2.1398745938920865,-0.11306676006813188,1
ENSGACG00000014467,serbp1a,1.2761338775510207,0.13031744834768666,1,1.1659243135391932,-0.13031744834768666,1
ENSGACG00000002118,rpl11,4.21097142857143,-0.04495246318495072,1,4.344547993938539,0.04495246318495072,1
ENSGACG00000002182,ENSGACG00000002182,12.18895881261596,0.07826246747525323,1,11.54629942186119,-0.07826246747525323,1
ENSGACG00000002835,rps5,7.8450772541744,-0.19382714161226344,1,8.97387765698073,0.19382714161226344,1
ENSGACG00000003336,ENSGACG00000003336,8.110836066790355,-0.15689329288916287,1,9.043369834608894,0.15689329288916287,1
ENSGACG00000003628,rpl30,7.9659437476808925,-0.05907258490113376,1,8.29954615555188,0.05907258490113376,1
ENSGACG00000003995,rplp1,10.068910129870133,-0.0601324987442462,1,10.498314991486136,0.0601324987442462,1
ENSGACG00000005947,sla1,1.4674802226345087,0.10205739969789351,1,1.3672850896730884,-0.10205739969789351,1
ENSGACG00000007961,rpl15,4.212138923933211,0.07734040213890503,1,3.992545133403722,-0.07734040213890503,1
ENSGACG00000008265,rpl14,5.9295860482374785,-0.02069067944117231,1,6.015691036770069,0.02069067944117231,1
ENSGACG00000009814,rps18,7.815582634508351,-0.19843354828999926,1,8.968730088267533,0.19843354828999926,1
ENSGACG00000002699,ENSGACG00000002699,7.558119183673472,0.012121510775300326,1,7.495465642734499,-0.012121510775300326,1
ENSGACG00000000061,cnbpa,1.3686732467532472,-0.03866838567627395,1,1.4058918550220683,0.03866838567627395,1
ENSGACG00000015245,naca,4.45620690166976,-0.12284995753343919,1,4.852643305747074,0.12284995753343919,1
ENSGACG00000003056,g6pd,3.162990723562153,-0.06606043307470433,1,3.3114006733838766,0.06606043307470433,1
ENSGACG00000010752,cd63,3.9075455287569585,-0.01996548362499051,1,3.962265317443738,0.01996548362499051,1
ENSGACG00000010457,ENSGACG00000010457,1.1099808534322824,-0.20463526913030217,1,1.2791708252295342,0.20463526913030217,1
ENSGACG00000009225,ENSGACG00000009225,1.3871073840445274,0.1672756530035262,1,1.2352650920875572,-0.1672756530035262,1
ENSGACG00000008262,fance,5.776705602968462,-0.15005377434754896,1,6.4103884378084635,0.15005377434754896,1
ENSGACG00000007164,pgd,12.89873454545455,0.028557031275840306,1,12.646970732006618,-0.028557031275840306,1
ENSGACG00000006447,ybx1,3.788276660482376,0.19280286247840328,1,3.314580054059675,-0.19280286247840328,1
ENSGACG00000013304,ENSGACG00000013304,1.9905795918367353,-0.017178944934260754,1,2.0145161558177516,0.017178944934260754,1
ENSGACG00000013073,rpl10,5.822790946196662,-0.1955116376565269,1,6.6683724697875295,0.1955116376565269,1
ENSGACG00000012484,zgc:171772,8.723218107606682,-0.1136067742732143,1,9.438672831966487,0.1136067742732143,1
ENSGACG00000015549,rps15,1.817605936920223,0.1947093450017796,1,1.5881763471011734,-0.1947093450017796,1
ENSGACG00000015568,rps28,4.3981393692022275,-0.12947772020386594,1,4.811462756041496,0.12947772020386594,1
ENSGACG00000015634,scinlb,2.915051576994435,-0.07608351382750778,1,3.0730985217788005,0.07608351382750778,1
ENSGACG00000016489,rps8a,7.88741432282004,0.005685847543603462,1,7.857006645296711,-0.005685847543603462,1
ENSGACG00000017667,eif3f,1.0101907235621523,0.010060949603374003,1,1.003170302754278,-0.010060949603374003,1
ENSGACG00000001512,DBI,1.3685503525046385,-0.07621288225508172,1,1.4428332304932492,0.07621288225508172,1
ENSGACG00000002035,rpl8,10.411662189239335,-0.04560385687436774,1,10.746912280517607,0.04560385687436774,1
ENSGACG00000003250,rpl24,3.0923265306122456,-0.0017472741072315223,1,3.0962625809881885,0.0017472741072315223,1
ENSGACG00000007282,cxcr4a,4.430214768089055,0.21385823098887102,1,3.820101581511612,-0.21385823098887102,1
ENSGACG00000007959,lcp1,7.995192578849724,0.052628111336564753,1,7.709392542491788,-0.052628111336564753,1
ENSGACG00000007989,itm2bb,2.455549981447125,0.1534691456204491,1,2.2078527807222508,-0.1534691456204491,1
ENSGACG00000000825,PDCL3,1.7688783673469393,0.10962504312570232,1,1.6395006351533468,-0.10962504312570232,1
ENSGACG00000018720,rps4x,3.6310949165120605,0.07165072704037456,1,3.4553811982736016,-0.07165072704037456,1
ENSGACG00000019142,ENSGACG00000019142,7.680583302411876,0.0061175496497378745,1,7.648681511492019,-0.0061175496497378745,1
ENSGACG00000019593,rpl34,8.228507309833027,-0.08407970541979637,1,8.72300938175226,0.08407970541979637,1
ENSGACG00000020072,eif4a1b,1.7342221892393326,-0.02977867307546833,1,1.7704608391802785,0.02977867307546833,1
ENSGACG00000020257,ubb,2.4157936920222642,0.0449273361443705,1,2.341840966345181,-0.0449273361443705,1
ENSGACG00000020333,msna,1.5175596289424866,-0.17490662554747938,1,1.7132319870159083,0.17490662554747938,1
ENSGACG00000020547,alox5ap,3.174727124304268,-0.08589012470804058,1,3.3696893191068464,0.08589012470804058,1
ENSGACG00000020625,rpl23a,7.000363636363638,-0.06754878208863246,1,7.336496608944582,0.06754878208863246,1
ENSGACG00000020692,ENSGACG00000020692,6.166956289424863,-0.14345043787484268,1,6.812201595597455,0.14345043787484268,1
ENSGACG00000020795,pgk1,0.9789755844155847,-0.0563975149105663,1,1.01800741257467,0.0563975149105663,1
ENSGACG00000020827,ncf1,4.916384415584417,-0.19963183004122032,1,5.646428681138062,0.19963183004122032,1
ENSGACG00000020896,rhogb,4.648167717996291,0.05027645050875895,1,4.489285514227263,-0.05027645050875895,1
ENSGACG00000020906,rps14,10.997867755102044,-0.005381239167111307,1,11.039869499930454,0.005381239167111307,1
ENSGACG00000017440,rpl39,6.3911153988868294,-0.10248391908872456,1,6.862163291931429,0.10248391908872456,1
ENSGACG00000017482,rpl36a,7.660367198515773,-0.10037150530860561,1,8.212945881906325,0.10037150530860561,1
ENSGACG00000017702,eef1g,3.8459140630797783,-0.0037327025264266567,1,3.856134562503993,0.0037327025264266567,1
ENSGACG00000018103,rack1,5.413061521335809,-0.07892990356675877,1,5.7178890468036245,0.07892990356675877,1
ENSGACG00000018439,rpl26,7.502263747680892,-0.1468275727812114,1,8.306661912302477,0.1468275727812114,1
ENSGACG00000018552,sh3bgrl,1.9372434879406313,-0.1186376252484671,1,2.1033874156603054,0.1186376252484671,1
ENSGACG00000019287,ENSGACG00000019287,2.104379666048238,-0.14434340572734428,1,2.3259440629661894,0.14434340572734428,1
ENSGACG00000019282,ENSGACG00000019282,6.312340185528758,-0.057632989874222496,1,6.5701144669973806,0.057632989874222496,1
ENSGACG00000019990,hcls1,1.2776086085343232,0.2358473872587895,1,1.0849258058462354,-0.2358473872587895,1
ENSGACG00000020009,rps16,5.337604452690169,-0.063838884192152,1,5.579510287866496,0.063838884192152,1
ENSGACG00000000675,lta4h,5.181405862708721,-0.08793220127025014,1,5.507444325881734,0.08793220127025014,1
ENSGACG00000000590,rpl18a,5.7397144341372925,0.03181525695348819,1,5.614937672539678,-0.03181525695348819,1
ENSGACG00000010916,rps12,6.809570315398889,0.036641668544752815,1,6.639303846465944,-0.036641668544752815,1
ENSGACG00000011811,COX7A2,1.1919513172541747,0.14319902559693742,1,1.0793240398936383,-0.14319902559693742,1
ENSGACG00000011913,rps7,9.236731725417442,-0.03191816588692964,1,9.444123198839286,0.03191816588692964,1
ENSGACG00000012791,faua,6.464667606679037,-0.16536120697133416,1,7.250350532538427,0.16536120697133416,1
ENSGACG00000013530,hsp90ab1,6.250524378478666,0.07163928482713633,1,5.948167047179305,-0.07163928482713633,1
ENSGACG00000020929,mt-nd2,4.817024415584417,0.07701055402837076,1,4.566953242164623,-0.07701055402837076,1
ENSGACG00000001940,RPS20,8.433986493506495,-0.050947775909697235,1,8.737846491572652,0.050947775909697235,1
ENSGACG00000001966,ncf2,4.2685473840445285,0.12749735441261878,1,3.9077616487157663,-0.12749735441261878,1
ENSGACG00000002767,rpl7,9.136388571428574,-0.1959883648793812,1,10.466672583807952,0.1959883648793812,1
ENSGACG00000003110,rpl21,7.600763487940633,0.03379384814680364,1,7.425367868787135,-0.03379384814680364,1
ENSGACG00000004252,MYL12B,3.3362101669758824,-0.18514604806900126,1,3.793303944387026,0.18514604806900126,1
ENSGACG00000013435,rpl17,10.526015287569576,-0.11911311393612456,1,11.43290151109105,0.11911311393612456,1
ENSGACG00000000546,ENSGACG00000000546,2.852498404452691,-0.08755561256951672,1,3.0311609766742227,0.08755561256951672,1
ENSGACG00000000326,ENSGACG00000000326,29.15672192949908,-0.1456142470213848,1,32.256028148612614,0.1456142470213848,1
ENSGACG00000003476,rps19,6.862537736549167,-0.08313702890629582,1,7.270183811992216,0.08313702890629582,1
ENSGACG00000013470,CTSS,2.711292912801485,0.21383395921995385,1,2.337904590270383,-0.21383395921995385,1
ENSGACG00000013220,tmem176l.1,2.288966827458257,-0.1317166875211444,1,2.5079257568856947,0.1317166875211444,1
ENSGACG00000013157,rbm8a,0.9975940630797777,-0.14025051741559838,1,1.0994601175070278,0.14025051741559838,1
ENSGACG00000011547,rpl18,7.528071539888685,-0.014828458479549056,1,7.606441168227842,0.014828458479549056,1
ENSGACG00000010761,rps9,7.874694768089056,-0.1196252487399092,1,8.556167595812747,0.1196252487399092,1
ENSGACG00000003679,id4,1.474915324675325,-0.04917319866802217,1,1.5261027243832057,0.04917319866802217,1
ENSGACG00000005779,ENSGACG00000005779,1.072190871985158,0.1352703843837843,1,0.9762212665498919,-0.1352703843837843,1
ENSGACG00000006818,rps25,9.038196066790356,-0.045908439010717395,1,9.331179485308544,0.045908439010717395,1
ENSGACG00000011976,ENSGACG00000011976,1.7126542486085348,0.029710562258678186,1,1.6778046023427269,-0.029710562258678186,1
ENSGACG00000013384,rps3,6.1747600742115045,0.07137064195907694,1,5.877160878753141,-0.07137064195907694,1
ENSGACG00000015169,rpl31,9.679519703153991,-0.10289899087146415,1,10.39596921354139,0.10289899087146415,1
ENSGACG00000014576,ENSGACG00000014576,22.934586122448987,-0.012597386493784057,1,23.13771576950276,0.012597386493784057,1
ENSGACG00000015402,eef1b2,3.6934023005565875,-0.02114703547609187,1,3.7481870186066493,0.02114703547609187,1
ENSGACG00000015834,btf3,1.3195155473098334,-0.02694518422808223,1,1.3444238286233003,0.02694518422808223,1
ENSGACG00000015957,RPL7A,10.0540399257885,0.0013238629307243954,1,10.045631742884371,-0.0013238629307243954,1
ENSGACG00000016089,rpl28,7.382503302411876,-0.1414157403340015,1,8.143453704278162,0.1414157403340015,1
ENSGACG00000016123,rpl37,4.27217276437848,-0.1089198994811813,1,4.607528195551002,0.1089198994811813,1
ENSGACG00000000474,rpl23,12.623512875695736,-0.07059835663346226,1,13.2577146199195,0.07059835663346226,1
ENSGACG00000004178,ENSGACG00000004178,1.235455881261596,-0.08154658082098054,1,1.3073310540723195,0.08154658082098054,1
ENSGACG00000005605,atp5mc1,2.592146938775511,0.08459953099094797,1,2.4446409415293275,-0.08459953099094797,1
ENSGACG00000006018,rpsa,8.542809350649353,-0.007337810963443658,1,8.587053008091932,0.007337810963443658,1
ENSGACG00000007836,ENSGACG00000007836,32.60464296846012,0.145052355767608,1,29.488452969870053,-0.145052355767608,1
ENSGACG00000009280,ENSGACG00000009280,3.6761356586270884,0.02243365384666962,1,3.619649199856516,-0.02243365384666962,1
ENSGACG00000011905,rps2,12.417542115027834,0.01747182468924313,1,12.269078628826014,-0.01747182468924313,1
ENSGACG00000013298,arhgdia,4.5695153988868285,-0.03204440699616118,1,4.6724784007851685,0.03204440699616118,1
